nombre,club_actual,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
manuel locatelli,juventus,29,35,8,57.1,72,49,58,20,38,2024-2025,serie-a
ruben loftuscheek,milan,6,9,4,50.0,19,8,3,0,3,2024-2025,serie-a
ademola lookman,atalanta,9,15,8,57.9,32,15,19,0,19,2024-2025,serie-a
sandi lovric,udinese,25,17,4,50.0,46,29,33,5,28,2024-2025,serie-a
lorenzo lucca,udinese,3,2,5,45.5,10,6,18,1,17,2024-2025,serie-a
jhon lucumi,bologna,23,29,1,70.7,53,30,32,14,18,2024-2025,serie-a
jose luis palomino,cagliari,16,9,2,71.4,27,15,21,11,10,2024-2025,serie-a
douglas luiz,juventus,7,5,1,66.7,13,8,5,2,3,2024-2025,serie-a
romelu lukaku,napoli,0,2,2,25.0,4,2,7,2,5,2024-2025,serie-a
sebastiano luperto,cagliari,31,16,1,64.3,48,27,30,15,15,2024-2025,serie-a
zito luvumbo,cagliari,4,3,3,31.6,10,6,5,0,5,2024-2025,serie-a
charalampos lykogiannis,bologna,14,8,1,50.0,23,14,10,5,5,2024-2025,serie-a
mathias lvik,parma,0,1,0,33.3,1,0,1,1,0,2024-2025,serie-a
giangiacomo magnani,hellas verona,14,6,0,100.0,20,15,16,9,7,2024-2025,serie-a
mike maignan,milan,0,0,0,0.0,0,0,1,0,1,2024-2025,serie-a
antoine makoumbou,cagliari,28,11,3,76.0,42,23,26,5,21,2024-2025,serie-a
daniel maldini,monza,5,9,0,46.2,14,6,8,2,6,2024-2025,serie-a
daniel maldini,atalanta,0,1,1,50.0,2,2,1,0,1,2024-2025,serie-a
youssef maleh,empoli,17,23,5,50.0,45,23,25,6,19,2024-2025,serie-a
ruslan malinovskyi,genoa,4,7,1,50.0,12,8,2,0,2,2024-2025,serie-a
dennis man,parma,7,3,3,25.0,13,6,15,3,12,2024-2025,serie-a
gianluca mancini,roma,22,18,2,58.8,42,26,22,16,6,2024-2025,serie-a
christos mandas,lazio,0,0,0,,0,0,0,0,0,2024-2025,serie-a
rolando mandragora,fiorentina,9,12,2,45.2,23,13,22,7,15,2024-2025,serie-a
alberto manzoni,atalanta,0,0,0,,0,0,0,0,0,2024-2025,serie-a
alessandro marcandalli,genoa,1,0,0,,1,0,0,0,0,2024-2025,serie-a
alessandro marcandalli,venezia,6,2,0,50.0,8,6,6,3,3,2024-2025,serie-a
filip marchwinski,lecce,0,0,0,,0,0,0,0,0,2024-2025,serie-a
pablo mari,monza,14,12,0,52.4,26,15,24,21,3,2024-2025,serie-a
pablo mari,fiorentina,11,3,0,54.5,14,9,19,14,5,2024-2025,serie-a
luca marianucci,empoli,17,11,0,57.9,28,12,16,8,8,2024-2025,serie-a
mirko maric,monza,1,0,0,50.0,1,0,1,1,0,2024-2025,serie-a
mirko maric,venezia,5,1,0,40.0,6,3,3,1,2,2024-2025,serie-a
rafa marin,napoli,1,0,0,50.0,1,0,1,1,0,2024-2025,serie-a
razvan marin,cagliari,8,11,3,52.0,22,13,7,0,7,2024-2025,serie-a
guillermo maripan,torino,25,14,1,63.6,40,23,27,13,14,2024-2025,serie-a
aaron martin,genoa,41,26,4,64.7,71,47,33,11,22,2024-2025,serie-a
josep martinez,inter,0,0,0,,0,0,0,0,0,2024-2025,serie-a
lautaro martinez,inter,10,12,8,52.0,30,16,21,3,18,2024-2025,serie-a
lucas martinez quarta,fiorentina,9,3,0,61.5,12,7,5,2,3,2024-2025,serie-a
kevin martins,monza,3,2,0,50.0,5,4,1,0,1,2024-2025,serie-a
adam marusic,lazio,18,12,2,60.0,32,20,18,8,10,2024-2025,serie-a
adam masina,torino,22,10,1,57.5,33,15,28,15,13,2024-2025,serie-a
patrizio masini,genoa,18,26,10,47.5,54,29,26,8,18,2024-2025,serie-a
alan matturro,genoa,6,5,0,21.4,11,6,10,3,7,2024-2025,serie-a
andrea mazza,monza,0,0,0,,0,0,0,0,0,2024-2025,serie-a
luca mazzitelli,como,4,5,0,71.4,9,6,5,2,3,2024-2025,serie-a
pasquale mazzocchi,napoli,7,5,3,53.3,15,7,5,2,3,2024-2025,serie-a
samuel mbangula,juventus,7,6,2,53.8,15,10,7,0,7,2024-2025,serie-a
weston mckennie,juventus,18,11,4,59.1,33,12,28,8,20,2024-2025,serie-a
scott mctominay,napoli,12,27,4,50.0,43,25,22,5,17,2024-2025,serie-a
filippo melegoni,genoa,1,0,0,0.0,1,1,0,0,0,2024-2025,serie-a
alex meret,napoli,0,0,0,,0,0,1,0,1,2024-2025,serie-a
junior messias,genoa,6,6,1,30.0,13,7,8,2,6,2024-2025,serie-a
valentin mihaila,parma,8,13,8,40.9,29,15,18,0,18,2024-2025,serie-a
vanja milinkovicsavic,torino,1,0,0,33.3,1,0,0,0,0,2024-2025,serie-a
yerry mina,cagliari,43,21,2,76.9,66,32,59,35,24,2024-2025,serie-a
juan miranda,bologna,11,14,7,42.4,32,18,21,3,18,2024-2025,serie-a
fabio miretti,genoa,6,14,8,54.5,28,15,20,1,19,2024-2025,serie-a
henrikh mkhitaryan,inter,17,16,10,44.4,43,24,29,5,24,2024-2025,serie-a
rui modesto,udinese,4,9,3,77.8,16,12,10,0,10,2024-2025,serie-a
lorenzo montipo,hellas verona,1,0,0,25.0,1,0,0,0,0,2024-2025,serie-a
alvaro morata,milan,5,8,3,62.5,16,10,7,2,5,2024-2025,serie-a
alberto moreno,como,17,8,0,46.2,25,11,12,3,9,2024-2025,serie-a
matias moreno,fiorentina,5,3,0,100.0,8,8,5,1,4,2024-2025,serie-a
tete morente,lecce,10,11,6,27.8,27,17,16,1,15,2024-2025,serie-a
nikola moro,bologna,7,21,7,66.7,35,27,18,7,11,2024-2025,serie-a
daniel mosquera,hellas verona,3,5,3,6.7,11,8,11,1,10,2024-2025,serie-a
dany mota,monza,2,3,8,50.0,13,3,18,1,17,2024-2025,serie-a
bob murphy omoregbe,milan,0,0,0,,0,0,0,0,0,2024-2025,serie-a
yunus musah,milan,13,9,5,70.6,27,19,9,1,8,2024-2025,serie-a
juan musso,atalanta,0,0,0,,0,0,0,0,0,2024-2025,serie-a
kingstone mutandwa,cagliari,0,0,0,,0,0,0,0,0,2024-2025,serie-a
obite ndicka,roma,17,15,0,66.7,32,26,46,30,16,2024-2025,serie-a
konan ndri,lecce,0,0,3,66.7,3,3,4,0,4,2024-2025,serie-a
michel ndary adopo,cagliari,16,31,8,51.7,55,32,20,5,15,2024-2025,serie-a
cher ndour,fiorentina,2,1,1,20.0,4,1,5,1,4,2024-2025,serie-a
dan ndoye,bologna,8,8,10,57.1,26,19,23,0,23,2024-2025,serie-a
victor nelsson,roma,3,1,1,60.0,5,4,1,0,1,2024-2025,serie-a
david neres,napoli,10,4,7,66.7,21,11,7,0,7,2024-2025,serie-a
cyril ngonge,napoli,4,4,0,57.1,8,5,3,0,3,2024-2025,serie-a
hans nicolussi caviglia,venezia,17,22,8,45.3,47,28,39,12,27,2024-2025,serie-a
oliver nielsen,lazio,0,0,0,,0,0,1,0,1,2024-2025,serie-a
eybi nije,torino,3,1,1,0.0,5,1,5,1,4,2024-2025,serie-a
brooke nortoncuffy,genoa,9,3,0,81.8,12,7,12,2,10,2024-2025,serie-a
tijjani noslin,lazio,2,1,3,12.5,6,5,15,1,14,2024-2025,serie-a
adam obert,cagliari,12,17,2,59.3,31,18,19,7,12,2024-2025,serie-a
jens odgaard,bologna,3,12,5,28.6,20,14,19,2,17,2024-2025,serie-a
noah okafor,milan,0,0,2,0.0,2,1,1,0,1,2024-2025,serie-a
noah okafor,napoli,3,0,0,100.0,3,2,0,0,0,2024-2025,serie-a
yllan okou,hellas verona,0,0,0,,0,0,1,0,1,2024-2025,serie-a
maduka okoye,udinese,0,0,0,,0,0,0,0,0,2024-2025,serie-a
mathias olivera,napoli,31,25,7,60.4,63,35,36,12,24,2024-2025,serie-a
jean onana,genoa,2,10,0,55.6,12,6,6,1,5,2024-2025,serie-a
jacob ondrejka,parma,5,7,0,83.3,12,6,2,0,2,2024-2025,serie-a
gaetano oristanio,venezia,5,8,4,46.7,17,13,16,0,16,2024-2025,serie-a
riccardo orsolini,bologna,6,6,4,45.5,16,13,26,0,26,2024-2025,serie-a
yordan osorio,parma,4,1,0,100.0,5,3,3,1,2,2024-2025,serie-a
sebastian otoa,genoa,1,0,0,50.0,1,0,1,1,0,2024-2025,serie-a
remi oudin,lecce,1,1,1,50.0,3,1,6,2,4,2024-2025,serie-a
cheick oumar conde,venezia,3,2,1,40.0,6,5,7,2,5,2024-2025,serie-a
daniel oyegoke,hellas verona,1,0,1,100.0,2,2,1,0,1,2024-2025,serie-a
daniele padelli,udinese,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
simone pafundi,udinese,2,0,1,25.0,3,3,0,0,0,2024-2025,serie-a
tomas palacios,monza,9,2,0,69.2,11,5,7,2,5,2024-2025,serie-a
tomas palacios,inter,0,0,0,,0,0,0,0,0,2024-2025,serie-a
alberto paleari,torino,0,0,0,,0,0,0,0,0,2024-2025,serie-a
marco palestra,atalanta,3,2,1,100.0,6,4,4,1,3,2024-2025,serie-a
matteo palma,udinese,0,0,0,,0,0,1,1,0,2024-2025,serie-a
leandro paredes,roma,9,12,5,50.0,26,14,14,5,9,2024-2025,serie-a
fabiano parisi,fiorentina,11,12,4,57.1,27,17,14,2,12,2024-2025,serie-a
mario pasalic,atalanta,11,13,2,42.3,26,16,22,7,15,2024-2025,serie-a
patric,lazio,6,3,0,60.0,9,6,3,2,1,2024-2025,serie-a
rui patricio,atalanta,0,0,0,,0,0,0,0,0,2024-2025,serie-a
benjamin pavard,inter,12,12,5,72.0,29,16,16,12,4,2024-2025,serie-a
strahinja pavlovic,milan,32,19,1,58.0,52,31,17,6,11,2024-2025,serie-a
leonardo pavoletti,cagliari,0,1,0,,1,0,4,1,3,2024-2025,serie-a
martin payero,udinese,4,14,6,50.0,24,16,16,2,14,2024-2025,serie-a
nicolas paz,como,18,26,7,47.1,51,33,49,3,46,2024-2025,serie-a
marcus pedersen,torino,6,6,1,62.5,13,8,11,2,9,2024-2025,serie-a
pedro,lazio,5,9,5,47.6,19,14,11,0,11,2024-2025,serie-a
pietro pellegri,empoli,0,6,1,50.0,7,2,2,0,2,2024-2025,serie-a
lorenzo pellegrini,roma,5,13,6,42.1,24,16,8,1,7,2024-2025,serie-a
luca pellegrini,lazio,11,10,2,53.1,23,11,10,3,7,2024-2025,serie-a
mateo pellegrino,parma,1,2,0,25.0,3,2,6,1,5,2024-2025,serie-a
andy pelmard,lecce,5,1,0,100.0,6,6,1,0,1,2024-2025,serie-a
sergiu perciun,torino,0,0,2,25.0,2,2,2,0,2,2024-2025,serie-a
pedro pereira,monza,30,18,5,63.6,53,32,26,12,14,2024-2025,serie-a
gaston pereiro,genoa,0,1,0,100.0,1,0,0,0,0,2024-2025,serie-a
kike perez,venezia,18,12,11,40.9,41,25,14,2,12,2024-2025,serie-a
nehuen perez,udinese,0,0,1,0.0,1,1,2,2,0,2024-2025,serie-a
simone perilli,hellas verona,0,0,0,,0,0,0,0,0,2024-2025,serie-a
mattia perin,juventus,0,0,0,,0,0,0,0,0,2024-2025,serie-a
maximo perrone,como,19,14,5,34.2,38,27,15,2,13,2024-2025,serie-a
matteo pessina,monza,3,11,1,64.3,15,4,6,0,6,2024-2025,serie-a
andrea petagna,monza,0,1,1,50.0,2,1,0,0,0,2024-2025,serie-a
giuseppe pezzella,empoli,28,17,10,50.9,55,31,32,8,24,2024-2025,serie-a
roberto piccoli,cagliari,2,6,5,25.0,13,9,12,4,8,2024-2025,serie-a
nicholas pierini,venezia,0,0,0,0.0,0,0,2,0,2,2024-2025,serie-a
santiago pierotti,lecce,22,18,6,45.1,46,24,31,5,26,2024-2025,serie-a
balthazar pierret,lecce,25,23,3,43.3,51,31,19,5,14,2024-2025,serie-a
andrea pinamonti,genoa,0,7,3,25.0,10,6,16,4,12,2024-2025,serie-a
nicola pintus,cagliari,0,0,0,,0,0,0,0,0,2024-2025,serie-a
niccolo pisilli,roma,11,8,5,54.5,24,11,14,3,11,2024-2025,serie-a
damian pizarro,udinese,0,0,0,,0,0,0,0,0,2024-2025,serie-a
semuel pizzignacco,monza,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
tommaso pobega,bologna,12,15,6,73.3,33,19,16,4,12,2024-2025,serie-a
joel pohjanpalo,venezia,1,2,0,0.0,3,3,7,4,3,2024-2025,serie-a
matteo politano,napoli,17,11,1,34.9,29,15,21,1,20,2024-2025,serie-a
marin pongracic,fiorentina,13,4,1,63.6,18,13,14,6,8,2024-2025,serie-a
stefan posch,bologna,12,9,5,60.0,26,15,19,4,15,2024-2025,serie-a
stefan posch,atalanta,7,8,3,88.9,18,11,5,1,4,2024-2025,serie-a
matteo prati,cagliari,2,7,1,27.3,10,4,5,2,3,2024-2025,serie-a
ivan provedel,lazio,0,0,0,,0,0,1,0,1,2024-2025,serie-a
diego pugno,juventus,0,0,0,,0,0,0,0,0,2024-2025,serie-a
christian pulisic,milan,17,14,12,40.5,43,29,24,2,22,2024-2025,serie-a
ionut radu,venezia,0,0,0,,0,0,0,0,0,2024-2025,serie-a
hamza rafia,lecce,14,25,5,46.9,44,27,7,2,5,2024-2025,serie-a
antonio raimondo,venezia,1,1,0,,2,1,0,0,0,2024-2025,serie-a
ylber ramadani,lecce,24,27,0,63.5,51,28,26,9,17,2024-2025,serie-a
luca ranieri,fiorentina,28,12,2,80.0,42,24,47,32,15,2024-2025,serie-a
giacomo raspadori,napoli,6,10,2,66.7,18,9,10,2,8,2024-2025,serie-a
federico ravaglia,bologna,0,0,0,,0,0,0,0,0,2024-2025,serie-a
ante rebic,lecce,5,5,2,33.3,12,9,7,1,6,2024-2025,serie-a
tijjani reijnders,milan,6,14,6,38.5,26,13,22,4,18,2024-2025,serie-a
pepe reina,como,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
devyne rensch,roma,8,8,1,90.0,17,13,5,3,2,2024-2025,serie-a
mateo retegui,atalanta,0,9,5,18.8,14,9,7,0,7,2024-2025,serie-a
samuele ricci,torino,15,14,6,64.3,35,21,23,9,14,2024-2025,serie-a
amir richardson,fiorentina,13,15,2,42.9,30,13,14,1,13,2024-2025,serie-a
sergi roberto,como,5,5,4,71.4,14,8,7,1,6,2024-2025,serie-a
alessio romagnoli,lazio,20,26,2,81.5,48,29,33,17,16,2024-2025,serie-a
marten de roon,atalanta,32,38,4,45.5,74,48,40,7,33,2024-2025,serie-a
jonas rouhi,juventus,1,3,0,0.0,4,1,2,0,2,2024-2025,serie-a
nicolo rovella,lazio,39,38,7,51.9,84,50,19,4,15,2024-2025,serie-a
amir rrahmani,napoli,19,19,1,64.0,39,31,43,26,17,2024-2025,serie-a
tommaso rubino,fiorentina,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
matteo ruggeri,atalanta,15,14,10,64.1,39,24,30,4,26,2024-2025,serie-a
stefano sabelli,genoa,27,25,6,38.5,58,31,28,7,21,2024-2025,serie-a
alexis saelemaekers,roma,22,7,4,51.4,33,20,12,1,11,2024-2025,serie-a
alexis saelemaekers,milan,0,0,1,100.0,1,1,0,0,0,2024-2025,serie-a
richie sagrado,venezia,1,1,0,100.0,2,2,1,0,1,2024-2025,serie-a
marco sala,como,5,3,1,62.5,9,6,2,0,2,2024-2025,serie-a
marco sala,lecce,0,1,0,0.0,1,0,1,0,1,2024-2025,serie-a
anass salaheddine,roma,1,0,0,,1,1,0,0,0,2024-2025,serie-a
lazar samardzic,atalanta,5,7,9,48.0,21,15,9,1,8,2024-2025,serie-a
junior sambia,empoli,3,6,5,100.0,14,10,3,0,3,2024-2025,serie-a
antonio sanabria,torino,1,1,1,25.0,3,3,6,1,5,2024-2025,serie-a
alexis sanchez,udinese,0,2,1,14.3,3,1,5,0,5,2024-2025,serie-a
nicola sansone,lecce,0,0,0,,0,0,0,0,0,2024-2025,serie-a
amin sarr,hellas verona,3,8,11,50.0,22,12,18,3,15,2024-2025,serie-a
razvan sava,udinese,0,0,0,,0,0,0,0,0,2024-2025,serie-a
nicolo savona,juventus,19,9,1,52.0,29,13,12,3,9,2024-2025,serie-a
saba sazonov,torino,0,0,0,,0,0,1,1,0,2024-2025,serie-a
giorgio scalvini,atalanta,5,3,0,55.6,8,4,0,0,0,2024-2025,serie-a
gianluca scamacca,atalanta,0,0,0,,0,0,0,0,0,2024-2025,serie-a
joel schingtienne,venezia,18,7,2,63.2,27,16,18,9,9,2024-2025,serie-a
simone scuffet,cagliari,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
simone scuffet,napoli,0,0,0,,0,0,0,0,0,2024-2025,serie-a
jacopo seghetti,empoli,0,0,0,,0,0,0,0,0,2024-2025,serie-a
stefano sensi,monza,4,4,0,83.3,8,5,4,2,2,2024-2025,serie-a
suat serdar,hellas verona,12,19,4,38.5,35,22,19,4,15,2024-2025,serie-a
stephan el shaarawy,roma,4,6,6,50.0,16,12,4,0,4,2024-2025,serie-a
alen sherri,cagliari,1,0,0,50.0,1,0,0,0,0,2024-2025,serie-a
eldor shomurodov,roma,2,7,5,50.0,14,6,10,1,9,2024-2025,serie-a
benjamin siegrist,genoa,0,0,0,,0,0,0,0,0,2024-2025,serie-a
marco silvestri,empoli,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
giovanni simeone,napoli,0,1,1,16.7,2,0,9,2,7,2024-2025,serie-a
ukasz skorupski,bologna,1,0,0,33.3,1,0,0,0,0,2024-2025,serie-a
ivan smolcic,como,8,7,1,69.2,16,9,8,2,6,2024-2025,serie-a
simon sohm,parma,11,13,4,45.7,28,17,11,3,8,2024-2025,serie-a
ola solbakken,empoli,0,6,1,50.0,7,4,0,0,0,2024-2025,serie-a
oumar solet,udinese,18,13,2,70.0,33,19,32,19,13,2024-2025,serie-a
daniele sommariva,genoa,0,0,0,,0,0,0,0,0,2024-2025,serie-a
yann sommer,inter,0,0,0,,0,0,0,0,0,2024-2025,serie-a
borna sosa,torino,14,7,5,64.0,26,19,13,6,7,2024-2025,serie-a
riccardo sottil,fiorentina,3,1,1,75.0,5,4,1,0,1,2024-2025,serie-a
riccardo sottil,milan,1,0,0,,1,1,0,0,0,2024-2025,serie-a
matias soule,roma,12,7,7,43.5,26,16,25,3,22,2024-2025,serie-a
leonardo spinazzola,napoli,6,9,2,43.5,17,10,12,1,11,2024-2025,serie-a
marco sportiello,milan,0,0,0,,0,0,0,0,0,2024-2025,serie-a
filip stankovic,venezia,0,0,0,,0,0,0,0,0,2024-2025,serie-a
petar stojanovic,empoli,0,0,0,,0,0,0,0,0,2024-2025,serie-a
gabriel strefezza,como,20,20,17,38.2,57,39,24,2,22,2024-2025,serie-a
ibrahim sulemana,atalanta,4,5,0,25.0,9,4,2,0,2,2024-2025,serie-a
tomas suslov,hellas verona,23,24,7,31.9,54,38,30,2,28,2024-2025,serie-a
zion suzuki,parma,1,0,0,50.0,1,0,0,0,0,2024-2025,serie-a
marin sverko,venezia,14,6,0,83.3,20,9,10,5,5,2024-2025,serie-a
mile svilar,roma,0,0,0,,0,0,0,0,0,2024-2025,serie-a
michael svoboda,venezia,19,6,1,42.1,26,14,19,11,8,2024-2025,serie-a
adrien tameze,torino,2,3,0,10.0,5,2,8,5,3,2024-2025,serie-a
mehdi taremi,inter,2,2,3,25.0,7,1,11,2,9,2024-2025,serie-a
nuno tavares,lazio,15,8,5,41.2,28,21,21,3,18,2024-2025,serie-a
loum tchaouna,lazio,2,2,4,33.3,8,4,5,1,4,2024-2025,serie-a
jackson tchatchoua,hellas verona,34,13,3,65.1,50,31,21,9,12,2024-2025,serie-a
casper tengstedt,hellas verona,0,5,2,44.4,7,5,5,1,4,2024-2025,serie-a
filippo terracciano,milan,1,6,2,50.0,9,6,1,0,1,2024-2025,serie-a
pietro terracciano,fiorentina,0,0,0,,0,0,0,0,0,2024-2025,serie-a
florian thauvin,udinese,9,8,3,40.0,20,14,6,0,6,2024-2025,serie-a
malick thiaw,milan,15,6,3,60.0,24,17,14,12,2,2024-2025,serie-a
morten thorsby,genoa,19,20,10,58.6,49,30,22,1,21,2024-2025,serie-a
khephren thuram,juventus,16,24,4,56.3,44,21,32,10,22,2024-2025,serie-a
marcus thuram,inter,7,5,6,21.4,18,8,16,3,13,2024-2025,serie-a
cheikh tidiane niasse,hellas verona,6,12,0,52.6,18,15,17,4,13,2024-2025,serie-a
rafael toloi,atalanta,3,5,2,36.4,10,5,8,2,6,2024-2025,serie-a
fikayo tomori,milan,21,16,3,68.0,40,25,17,12,5,2024-2025,serie-a
luka topalovic,inter,0,1,0,,1,1,0,0,0,2024-2025,serie-a
lorenzo tosto,empoli,0,0,0,,0,0,0,0,0,2024-2025,serie-a
souleymane toure,udinese,4,3,0,80.0,7,6,15,6,9,2024-2025,serie-a
stefano turati,monza,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
kacper urbanski,bologna,4,0,1,66.7,5,2,5,1,4,2024-2025,serie-a
kacper urbanski,monza,1,2,2,57.1,5,3,7,2,5,2024-2025,serie-a
lautaro valenti,parma,13,3,1,77.8,17,12,26,13,13,2024-2025,serie-a
nicolas valentini,hellas verona,22,12,1,64.5,35,23,15,7,8,2024-2025,serie-a
emanuele valeri,parma,33,15,3,49.2,51,31,31,10,21,2024-2025,serie-a
alex valle,como,12,12,2,71.4,26,12,13,2,11,2024-2025,serie-a
mattia valoti,monza,3,0,0,0.0,3,3,2,0,2,2024-2025,serie-a
ignace van der brempt,como,27,10,3,72.7,40,32,14,5,9,2024-2025,serie-a
devis vasquez,empoli,0,0,0,,0,0,0,0,0,2024-2025,serie-a
johan vasquez,genoa,24,27,5,59.1,56,31,59,31,28,2024-2025,serie-a
matias vecino,lazio,3,9,1,22.2,13,7,9,3,6,2024-2025,serie-a
danilo veiga,lecce,4,4,0,46.2,8,6,5,0,5,2024-2025,serie-a
renato veiga,juventus,7,9,1,64.3,17,12,17,13,4,2024-2025,serie-a
lorenzo venturino,genoa,4,0,1,50.0,5,3,3,0,3,2024-2025,serie-a
simone verdi,como,0,1,1,0.0,2,2,2,0,2,2024-2025,serie-a
samuele vignato,monza,0,4,2,42.9,6,3,1,0,1,2024-2025,serie-a
nicolas viola,cagliari,6,7,1,10.0,14,7,5,0,5,2024-2025,serie-a
mattia viti,empoli,42,20,3,65.4,65,45,41,18,23,2024-2025,serie-a
vitinha,genoa,12,6,5,36.7,23,8,14,2,12,2024-2025,serie-a
dusan vlahovic,juventus,0,1,3,20.0,4,2,7,3,4,2024-2025,serie-a
vanja vlahovic,atalanta,0,0,1,,1,1,0,0,0,2024-2025,serie-a
nikola vlasic,torino,11,17,9,40.0,37,19,15,3,12,2024-2025,serie-a
alessandro vogliacco,genoa,7,7,1,83.3,15,3,11,7,4,2024-2025,serie-a
alessandro vogliacco,parma,5,0,0,60.0,5,2,15,10,5,2024-2025,serie-a
mergim vojvoda,torino,5,9,4,50.0,18,10,13,3,10,2024-2025,serie-a
mergim vojvoda,como,5,4,0,77.8,9,6,7,4,3,2024-2025,serie-a
stefan de vrij,inter,12,5,1,75.0,18,11,19,11,8,2024-2025,serie-a
kyle walker,milan,12,4,1,76.5,17,9,9,5,4,2024-2025,serie-a
sebastian walukiewicz,torino,18,16,4,74.2,38,20,21,8,13,2024-2025,serie-a
sebastian walukiewicz,empoli,1,0,0,0.0,1,0,3,3,0,2024-2025,serie-a
timothy weah,juventus,15,13,8,56.0,36,19,25,4,21,2024-2025,serie-a
mateusz wieteska,cagliari,0,1,0,100.0,1,0,3,2,1,2024-2025,serie-a
john yeboah,venezia,1,3,2,10.0,6,3,4,0,4,2024-2025,serie-a
kenan yldz,juventus,13,26,15,56.3,54,30,25,0,25,2024-2025,serie-a
mattia zaccagni,lazio,13,21,4,50.0,38,27,19,1,18,2024-2025,serie-a
nicola zalewski,roma,3,2,3,28.6,8,6,7,2,5,2024-2025,serie-a
nicola zalewski,inter,3,2,2,66.7,7,4,5,1,4,2024-2025,serie-a
andrefrank zambo anguissa,napoli,8,28,6,44.1,42,26,24,6,18,2024-2025,serie-a
francesco zampano,venezia,19,10,2,45.2,31,20,21,1,20,2024-2025,serie-a
nicolo zaniolo,fiorentina,1,2,0,0.0,3,1,2,1,1,2024-2025,serie-a
nicolo zaniolo,atalanta,0,0,0,0.0,0,0,0,0,0,2024-2025,serie-a
alessandro zanoli,genoa,11,14,4,43.5,29,20,20,3,17,2024-2025,serie-a
duvan zapata,torino,2,0,5,0.0,7,5,2,1,1,2024-2025,serie-a
gabriele zappa,cagliari,20,17,3,50.0,40,23,42,22,20,2024-2025,serie-a
davide zappacosta,atalanta,15,5,6,51.3,26,16,28,6,22,2024-2025,serie-a
oier zarraga,udinese,7,10,2,45.5,19,13,9,5,4,2024-2025,serie-a
jordan zemura,udinese,14,12,5,58.6,31,14,17,4,13,2024-2025,serie-a
alessio zerbin,venezia,30,12,9,55.8,51,28,28,3,25,2024-2025,serie-a
alessio zerbin,napoli,2,0,0,100.0,2,1,0,0,0,2024-2025,serie-a
kevin zeroli,monza,3,3,0,0.0,6,2,6,1,5,2024-2025,serie-a
kevin zeroli,milan,0,1,0,,1,1,0,0,0,2024-2025,serie-a
piotr zielinski,inter,6,7,1,46.2,14,10,10,5,5,2024-2025,serie-a
nadir zortea,cagliari,16,12,2,37.8,30,14,11,0,11,2024-2025,serie-a
szymon zurkowski,empoli,2,4,0,100.0,6,4,3,0,3,2024-2025,serie-a
milan uric,monza,0,1,0,0.0,1,1,6,0,6,2024-2025,serie-a
milan uric,parma,0,0,0,0.0,0,0,3,0,3,2024-2025,serie-a
