player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Josip Stanisic,483046,Bayern Munich,Right-Back,"             0
0  Centre-Back
1    Left-Back",02/04/2000 (25),25,1.87,Croatia,€32.00m,01/08/2021,30/06/2029,05/06/2025,"['Germany', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046,187.0
Konrad Laimer,223967,Bayern Munich,Right-Back,"                    0
0  Defensive Midfield
1    Central Midfield",27/05/1997 (28),28,1.8,Austria,€25.00m,01/07/2023,30/06/2027,05/06/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,180.0
Sacha Boey,475413,Bayern Munich,Right-Back,,13/09/2000 (25),25,1.78,France,€18.00m,28/01/2024,30/06/2028,05/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sacha-boey/profil/spieler/475413,178.0
Aleksandar Pavlovic,792380,Bayern Munich,Defensive Midfield,"                  0
0  Central Midfield",03/05/2004 (21),21,1.88,Germany,€55.00m,01/11/2023,30/06/2029,05/06/2025,"['Serbia', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380,188.0
Joshua Kimmich,161056,Bayern Munich,Defensive Midfield,"                  0
0        Right-Back
1  Central Midfield",08/02/1995 (30),30,1.77,Germany,€45.00m,02/07/2015,30/06/2029,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,177.0
João Palhinha,257455,Tottenham,Defensive Midfield,,09/07/1995 (30),30,1.9,Portugal,€30.00m,03/08/2025,30/06/2026,05/06/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joao-palhinha/profil/spieler/257455,190.0
Noel Aseko,904974,Hannover 96,Defensive Midfield,"                  0
0  Central Midfield",22/11/2005 (20),20,1.78,Germany,€3.00m,03/02/2025,30/06/2026,09/10/2025,"['Germany', 'Equatorial Guinea']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/noel-aseko/profil/spieler/904974,178.0
David Santos Daiber,1118495,FC Bayern U19,Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",10/01/2007 (18),18,,Portugal,,01/07/2024,30/06/2027,,"['Germany', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/david-santos-daiber/profil/spieler/1118495,
Tom Bischof,822959,Bayern Munich,Central Midfield,"                    0
0  Attacking Midfield
1           Left-Back",28/06/2005 (20),20,1.76,Germany,€30.00m,09/06/2025,30/06/2029,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tom-bischof/profil/spieler/822959,176.0
Leon Goretzka,153084,Bayern Munich,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",06/02/1995 (30),30,1.89,Germany,€22.00m,01/07/2018,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,189.0
Jamal Musiala,580195,Bayern Munich,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",26/02/2003 (22),22,1.84,Germany,€140.00m,01/07/2020,30/06/2030,05/06/2025,"['England', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,184.0
Arijon Ibrahimovic,744728,Heidenheim,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",11/12/2005 (19),19,1.78,Germany,€4.00m,01/07/2025,30/06/2026,17/06/2025,"['Germany', 'Kosovo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arijon-ibrahimovic/profil/spieler/744728,178.0
Maurice Krattenmacher,829316,Hertha BSC,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",11/08/2005 (20),20,1.8,Germany,€3.50m,01/07/2025,30/06/2026,19/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/maurice-krattenmacher/profil/spieler/829316,180.0
Jonathan Asp Jensen,856274,Grasshoppers,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",14/01/2006 (19),19,1.82,Denmark,€2.00m,01/08/2025,30/06/2026,02/10/2025,['Denmark'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonathan-asp-jensen/profil/spieler/856274,182.0
Lennart Karl,1075147,Bayern Munich,Attacking Midfield,"              0
0  Right Winger",22/02/2008 (17),17,1.68,Germany,€20.00m,01/06/2025,30/06/2028,14/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lennart-karl/profil/spieler/1075147,168.0
Kingsley Coman,243714,Al-Nassr,Left Winger,"              0
0  Right Winger",13/06/1996 (29),29,1.81,France,€30.00m,15/08/2025,30/06/2028,05/06/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,181.0
Gabriel Vidovic,604327,Dinamo Zagreb,Left Winger,"                    0
0  Attacking Midfield
1      Second Striker",01/12/2003 (21),21,1.8,Croatia,€3.00m,01/07/2025,30/06/2029,05/06/2025,"['Germany', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327,180.0
Wisdom Mike,1084539,FC Bayern U19,Left Winger,"              0
0  Right Winger",24/09/2008 (17),17,1.76,Germany,€3.00m,01/01/2025,30/06/2027,14/10/2025,"['Germany', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/wisdom-mike/profil/spieler/1084539,176.0
Michael Olise,566723,Bayern Munich,Right Winger,"                    0
0  Attacking Midfield",12/12/2001 (23),23,1.84,France,€130.00m,07/07/2024,30/06/2029,14/10/2025,"['England', 'France']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/michael-olise/profil/spieler/566723,184.0
Leroy Sané,192565,Galatasaray,Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",11/01/1996 (29),29,1.83,Germany,€25.00m,01/07/2025,30/06/2028,01/10/2025,"['France', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,183.0
Nestory Irankunda,956920,Watford,Right Winger,"                0
0     Left Winger
1  Centre-Forward",09/02/2006 (19),19,1.75,Australia,€5.00m,18/07/2025,30/06/2030,06/10/2025,"['Australia', 'Burundi', 'Tanzania']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nestory-irankunda/profil/spieler/956920,175.0
Serge Gnabry,159471,Bayern Munich,Second Striker,"              0
0  Right Winger
1   Left Winger",14/07/1995 (30),30,1.76,Germany,€22.00m,01/07/2017,30/06/2026,05/06/2025,"['Germany', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,176.0
Thomas Müller,58358,Vancouver,Second Striker,"                    0
0  Attacking Midfield
1        Right Winger",13/09/1989 (36),36,1.85,Germany,€6.00m,06/08/2025,31/12/2025,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thomas-muller/profil/spieler/58358,185.0
Harry Kane,132098,Bayern Munich,Centre-Forward,"                0
0  Second Striker",28/07/1993 (32),32,1.88,England,€75.00m,12/08/2023,30/06/2027,05/06/2025,"['England', 'Ireland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/harry-kane/profil/spieler/132098,188.0
Mathys Tel,801734,Tottenham,Centre-Forward,"              0
0  Right Winger
1   Left Winger",27/04/2005 (20),20,1.83,France,€35.00m,01/07/2025,30/06/2031,30/05/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mathys-tel/profil/spieler/801734,183.0
Jonah Kusi-Asare,1069512,Fulham,Centre-Forward,,04/07/2007 (18),18,1.96,Sweden,€4.00m,01/09/2025,30/06/2026,17/10/2025,"['Ghana', 'Sweden']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonah-kusi-asare/profil/spieler/1069512,196.0
Matej Kovar,550829,PSV,Goalkeeper,,17/05/2000 (25),25,1.96,Czech Republic,€5.00m,15/07/2025,30/06/2026,05/06/2025,['Czech Republic'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matej-kovar/profil/spieler/550829,196.0
Lukas Hradecky,48015,Monaco,Goalkeeper,,24/11/1989 (36),36,1.92,Finland,€2.00m,08/08/2025,30/06/2027,05/06/2025,"['Slovakia', 'CSSR', 'Finland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015,192.0
Niklas Lomb,85543,Leverkusen,Goalkeeper,,28/07/1993 (32),32,1.86,Germany,€250k,01/07/2012,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/niklas-lomb/profil/spieler/85543,186.0
Simeon Rapsch,1260765,Leverkusen U19,Goalkeeper,,09/02/2008 (17),17,1.9,Germany,,01/07/2025,30/06/2027,,"['Germany', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/simeon-rapsch/profil/spieler/1260765,190.0
Luca Novodomsky,810826,TSV Solingen,Goalkeeper,,N/A (20),20,,Germany,,01/07/2025,30/06/2026,,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luca-novodomsky/profil/spieler/810826,
Piero Hincapié,659813,Arsenal,Centre-Back,"               0
0      Left-Back
1  Left Midfield",09/01/2002 (23),23,1.84,Ecuador,€50.00m,01/09/2025,30/06/2026,05/06/2025,['Ecuador'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813,184.0
Edmond Tapsoba,564545,Leverkusen,Centre-Back,,02/02/1999 (26),26,1.94,Burkina Faso,€35.00m,31/01/2020,30/06/2028,05/06/2025,['Burkina Faso'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545,194.0
Odilon Kossounou,644771,Atalanta,Centre-Back,"            0
0  Right-Back",04/01/2001 (24),24,1.91,Cote d'Ivoire,€25.00m,01/07/2025,30/06/2029,17/06/2025,"[""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771,191.0
Jeanuël Belocian,919515,Leverkusen,Centre-Back,"           0
0  Left-Back",17/02/2005 (20),20,1.86,France,€12.00m,01/07/2024,30/06/2029,14/10/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jeanuel-belocian/profil/spieler/919515,186.0
Mario Hermoso,281769,Roma,Centre-Back,"           0
0  Left-Back",18/06/1995 (30),30,1.84,Spain,€7.00m,02/09/2024,30/06/2027,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,184.0
Andrea Natali,1058353,AZ Alkmaar U21,Centre-Back,"                    0
0  Defensive Midfield",28/01/2008 (17),17,1.85,Italy,€400k,02/09/2025,30/06/2026,25/09/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/andrea-natali/profil/spieler/1058353,185.0
Ben Hawighorst,1131921,Leverkusen U19,Centre-Back,"           0
0  Left-Back",01/03/2008 (17),17,1.85,Germany,,01/07/2025,-,,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ben-hawighorst/profil/spieler/1131921,185.0
Alejandro Grimaldo,193082,Leverkusen,Left-Back,"               0
0  Left Midfield",20/09/1995 (30),30,1.71,Spain,€30.00m,01/07/2023,30/06/2027,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alejandro-grimaldo/profil/spieler/193082,171.0
Jeremie Frimpong,484547,Liverpool,Right-Back,"                0
0  Right Midfield",10/12/2000 (24),24,1.72,Netherlands,€45.00m,01/07/2025,30/06/2030,17/10/2025,"['Ghana', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547,172.0
Nordi Mukiele,348026,Sunderland,Right-Back,"                0
0     Centre-Back
1  Right Midfield",01/11/1997 (28),28,1.87,France,€10.00m,17/08/2025,30/06/2029,05/06/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nordi-mukiele/profil/spieler/348026,187.0
Arthur,977464,Leverkusen,Right-Back,"                0
0   Left Midfield
1  Right Midfield",17/03/2003 (22),22,1.74,Brazil,€7.00m,01/07/2023,30/06/2028,05/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arthur/profil/spieler/977464,174.0
Othniël Raterink,997478,De Graafschap,Right-Back,"                    0
0         Centre-Back
1  Defensive Midfield",07/04/2006 (19),19,1.89,Netherlands,€350k,01/07/2025,30/06/2027,16/10/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/othniel-raterink/profil/spieler/997478,189.0
Granit Xhaka,111455,Sunderland,Defensive Midfield,"                  0
0  Central Midfield",27/09/1992 (33),33,1.86,Switzerland,€12.00m,30/07/2025,30/06/2028,05/06/2025,['Switzerland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,186.0
Robert Andrich,159088,Leverkusen,Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",22/09/1994 (31),31,1.87,Germany,€9.00m,16/08/2021,30/06/2028,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/robert-andrich/profil/spieler/159088,187.0
Exequiel Palacios,401578,Leverkusen,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",05/10/1998 (27),27,1.78,Argentina,€30.00m,01/01/2020,30/06/2030,14/10/2025,['Argentina'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578,178.0
Aleix García,261504,Leverkusen,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",28/06/1997 (28),28,1.73,Spain,€20.00m,01/07/2024,30/06/2029,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504,173.0
Florian Wirtz,598577,Liverpool,Attacking Midfield,"                0
0    Right Winger
1  Second Striker",03/05/2003 (22),22,1.77,Germany,€130.00m,01/07/2025,30/06/2030,17/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577,177.0
Emiliano Buendía,321247,Aston Villa,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",25/12/1996 (28),28,1.72,Argentina,€15.00m,01/07/2021,30/06/2027,05/06/2025,"['Spain', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247,172.0
Jonas Hofmann,7161,Leverkusen,Attacking Midfield,"              0
0  Right Winger",14/07/1992 (33),33,1.76,Germany,€2.00m,05/07/2023,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161,176.0
Francis Onyeka,929943,VfL Bochum,Attacking Midfield,"                0
0    Right Winger
1  Centre-Forward",29/04/2007 (18),18,1.86,Germany,€1.00m,01/07/2025,30/06/2026,09/10/2025,"['Germany', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/francis-onyeka/profil/spieler/929943,186.0
Amine Adli,532776,Bournemouth,Left Winger,"                0
0    Right Winger
1  Second Striker",10/05/2000 (25),25,1.8,Morocco,€20.00m,21/08/2025,30/06/2030,17/10/2025,"['France', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/amine-adli/profil/spieler/532776,180.0
Martin Terrier,442891,Leverkusen,Left Winger,"                    0
0      Centre-Forward
1  Attacking Midfield",04/03/1997 (28),28,1.84,France,€17.00m,18/07/2024,30/06/2029,05/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,184.0
Kerim Alajbegovic,929994,Salzburg,Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",21/09/2007 (18),18,1.86,Bosnia-Herzegovina,€5.00m,03/07/2025,30/06/2029,09/09/2025,"['Bosnia-Herzegovina', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kerim-alajbegovic/profil/spieler/929994,186.0
Nathan Tella,340322,Leverkusen,Right Winger,"                0
0     Left Winger
1  Right Midfield",05/07/1999 (26),26,1.73,Nigeria,€15.00m,27/08/2023,30/06/2028,05/06/2025,"['England', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nathan-tella/profil/spieler/340322,173.0
Victor Boniface,656681,Werder Bremen,Centre-Forward,,23/12/2000 (24),24,1.9,Nigeria,€20.00m,01/09/2025,30/06/2026,14/10/2025,['Nigeria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/victor-boniface/profil/spieler/656681,190.0
Patrik Schick,242086,Leverkusen,Centre-Forward,"                0
0    Right Winger
1  Second Striker",24/01/1996 (29),29,1.91,Czech Republic,€27.00m,08/09/2020,30/06/2030,05/06/2025,['Czech Republic'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,191.0
Artem Stepanov,1045344,1.FC Nuremberg,Centre-Forward,,10/08/2007 (18),18,1.92,Ukraine,€800k,02/07/2025,30/06/2026,05/06/2025,['Ukraine'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/artem-stepanov/profil/spieler/1045344,192.0
Alejo Sarco,1000675,Leverkusen,Centre-Forward,,06/01/2006 (19),19,1.79,Argentina,€800k,02/01/2025,30/06/2029,05/06/2025,"['Italy', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alejo-sarco/profil/spieler/1000675,179.0
Maarten Vandevoordt,486046,Leipzig,Goalkeeper,,26/02/2002 (23),23,1.92,Belgium,€8.00m,01/07/2024,30/06/2029,05/06/2025,['Belgium'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/maarten-vandevoordt/profil/spieler/486046,192.0
Péter Gulácsi,57071,Leipzig,Goalkeeper,,06/05/1990 (35),35,1.93,Hungary,€2.00m,01/07/2015,30/06/2026,05/06/2025,['Hungary'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071,193.0
