player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Gabriele Re Cecconi,1054322,Inter U23,Centre-Back,"            0
0  Right-Back",25/04/2006 (19),19,1.87,Italy,€700k,01/07/2025,30/06/2029,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gabriele-re-cecconi/profil/spieler/1054322,187.0
Federico Dimarco,198116,Inter,Left-Back,"               0
0  Left Midfield
1    Centre-Back",10/11/1997 (28),28,1.75,Italy,€50.00m,05/07/2018,30/06/2027,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116,175.0
Carlos Augusto,585982,Inter,Left-Back,"               0
0  Left Midfield
1    Centre-Back",07/01/1999 (26),26,1.84,Brazil,€26.00m,01/07/2024,30/06/2028,17/06/2025,"['Italy', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/carlos-augusto/profil/spieler/585982,184.0
Matteo Cocchi,988987,Inter U23,Left-Back,"               0
0  Left Midfield",01/02/2007 (18),18,1.79,Italy,€1.50m,01/07/2025,30/06/2030,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matteo-cocchi/profil/spieler/988987,179.0
Matteo Motta,937342,Lumezzane,Left-Back,,10/02/2005 (20),20,1.84,Italy,€200k,14/08/2025,30/06/2026,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matteo-motta/profil/spieler/937342,184.0
Denzel Dumfries,321528,Inter,Right-Back,"                0
0  Right Midfield",18/04/1996 (29),29,1.88,Netherlands,€35.00m,14/08/2021,30/06/2028,17/06/2025,"['Netherlands', 'Aruba']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,188.0
Matteo Darmian,54906,Inter,Right-Back,"             0
0    Left-Back
1  Centre-Back",02/12/1989 (35),35,1.83,Italy,€2.50m,01/07/2021,30/06/2026,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matteo-darmian/profil/spieler/54906,183.0
Mike Aidoo,892101,Pergolettese,Right-Back,,30/05/2005 (20),20,1.7,Italy,€500k,09/08/2025,30/06/2026,27/06/2025,"['Ghana', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mike-aidoo/profil/spieler/892101,170.0
Hakan Çalhanoğlu,126414,Inter,Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",08/02/1994 (31),31,1.78,Türkiye,€25.00m,01/07/2021,30/06/2027,07/10/2025,"['Türkiye', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/hakan-calhanoglu/profil/spieler/126414,178.0
Kristjan Asllani,543771,Torino,Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",09/03/2002 (23),23,1.79,Albania,€13.00m,25/08/2025,30/06/2026,17/06/2025,"['Albania', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kristjan-asllani/profil/spieler/543771,179.0
Mattia Zanchetta,1054347,Inter U23,Defensive Midfield,"                  0
0  Central Midfield",18/03/2006 (19),19,1.89,Italy,€450k,01/07/2025,30/06/2026,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mattia-zanchetta/profil/spieler/1054347,189.0
Nicolò Barella,255942,Inter,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",07/02/1997 (28),28,1.75,Italy,€65.00m,01/09/2020,30/06/2029,07/10/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942,175.0
Davide Frattesi,394300,Inter,Central Midfield,"                    0
0  Attacking Midfield",22/09/1999 (26),26,1.78,Italy,€35.00m,01/07/2024,30/06/2028,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/davide-frattesi/profil/spieler/394300,178.0
Petar Sučić,668207,Inter,Central Midfield,"                    0
0  Defensive Midfield",25/10/2003 (22),22,1.83,Croatia,€20.00m,01/06/2025,30/06/2030,07/10/2025,"['Bosnia-Herzegovina', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/petar-sucic/profil/spieler/668207,183.0
Piotr Zieliński,181136,Inter,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",20/05/1994 (31),31,1.8,Poland,€10.00m,01/07/2024,30/06/2028,17/06/2025,"['Poland', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136,180.0
Henrikh Mkhitaryan,55735,Inter,Central Midfield,"                    0
0  Attacking Midfield
1      Second Striker",21/01/1989 (36),36,1.77,Armenia,€4.00m,01/07/2022,30/06/2026,17/06/2025,"['Armenia', 'UdSSR']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,177.0
Thomas Berenbruch,930780,Inter U23,Central Midfield,,31/05/2005 (20),20,1.77,Italy,€1.50m,01/07/2025,30/06/2029,27/06/2025,"['Italy', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thomas-berenbruch/profil/spieler/930780,177.0
Luka Topalović,991744,Inter U23,Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",23/02/2006 (19),19,1.87,Slovenia,€1.50m,01/07/2025,30/06/2026,27/06/2025,['Slovenia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luka-topalovic/profil/spieler/991744,187.0
Luis Henrique,691316,Inter,Right Midfield,"               0
0   Right Winger
1  Left Midfield",14/12/2001 (23),23,1.81,Brazil,€25.00m,07/06/2025,30/06/2030,03/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luis-henrique/profil/spieler/691316,181.0
Nicola Zalewski,550108,Atalanta,Left Midfield,"                    0
0  Attacking Midfield
1      Right Midfield",23/01/2002 (23),23,1.75,Poland,€17.00m,18/08/2025,30/06/2029,07/10/2025,"['Poland', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nicola-zalewski/profil/spieler/550108,175.0
Valentín Carboni,787618,Genoa,Attacking Midfield,"                0
0  Second Striker
1    Right Winger",05/03/2005 (20),20,1.85,Argentina,€12.00m,18/07/2025,30/06/2026,17/06/2025,"['Italy', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/valentin-carboni/profil/spieler/787618,185.0
Daniele Quieto,819207,Latina Calcio,Attacking Midfield,"                0
0     Left Winger
1  Second Striker",22/10/2005 (20),20,1.7,Venezuela,€250k,06/08/2025,30/06/2026,27/06/2025,"['Italy', 'Venezuela']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/daniele-quieto/profil/spieler/819207,170.0
Tajon Buchanan,638793,Villarreal,Right Winger,"             0
0  Left Winger",08/02/1999 (26),26,1.83,Canada,€9.00m,29/07/2025,30/06/2030,02/10/2025,"['Canada', 'Jamaica']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tajon-buchanan/profil/spieler/638793,183.0
Giacomo De Pieri,930767,Juve Stabia,Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",29/12/2006 (18),18,1.74,Italy,€1.50m,24/07/2025,30/06/2026,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/giacomo-de-pieri/profil/spieler/930767,174.0
Sebastiano Esposito,538918,Cagliari,Second Striker,"                    0
0      Centre-Forward
1  Attacking Midfield",02/07/2002 (23),23,1.83,Italy,€8.50m,12/08/2025,30/06/2026,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918,183.0
Joaquín Correa,227081,Botafogo,Second Striker,"                0
0     Left Winger
1  Centre-Forward",13/08/1994 (31),31,1.88,Argentina,€3.00m,10/06/2025,31/12/2027,17/06/2025,"['Italy', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joaquin-correa/profil/spieler/227081,188.0
Lautaro Martínez,406625,Inter,Centre-Forward,"                0
0  Second Striker",22/08/1997 (28),28,1.74,Argentina,€85.00m,04/07/2018,30/06/2029,07/10/2025,['Argentina'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,174.0
Marcus Thuram,318528,Inter,Centre-Forward,"             0
0  Left Winger",06/08/1997 (28),28,1.92,France,€75.00m,01/07/2023,30/06/2028,17/06/2025,"['France', 'Guadeloupe', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,192.0
Pio Esposito,930781,Inter,Centre-Forward,,28/06/2005 (20),20,1.91,Italy,€30.00m,01/07/2023,30/06/2030,07/10/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pio-esposito/profil/spieler/930781,191.0
Mehdi Taremi,307058,Olympiacos,Centre-Forward,"                0
0     Left Winger
1  Second Striker",18/07/1992 (33),33,1.85,Iran,€3.00m,31/08/2025,30/06/2027,23/09/2025,['Iran'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mehdi-taremi/profil/spieler/307058,185.0
Marko Arnautovic,41384,Red Star,Centre-Forward,"              0
0  Right Winger
1   Left Winger",19/04/1989 (36),36,1.92,Austria,€3.00m,21/07/2025,30/06/2027,17/06/2025,"['Austria', 'Serbia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,192.0
Matteo Spinaccè,930768,Inter U23,Centre-Forward,"                0
0  Second Striker
1    Right Winger",13/07/2006 (19),19,1.89,Italy,€750k,01/07/2025,30/06/2029,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matteo-spinacce/profil/spieler/930768,189.0
Matteo Lavelli,972475,Inter U23,Centre-Forward,,08/12/2006 (18),18,1.85,Italy,€350k,01/07/2025,30/06/2029,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matteo-lavelli/profil/spieler/972475,185.0
Michele Di Gregorio,301238,Juventus,Goalkeeper,,27/07/1997 (28),28,1.87,Italy,€18.00m,01/07/2025,30/06/2029,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/michele-di-gregorio/profil/spieler/301238,187.0
Mattia Perin,110923,Juventus,Goalkeeper,,10/11/1992 (33),33,1.88,Italy,€2.50m,01/07/2018,30/06/2027,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,188.0
Giovanni Daffara,814473,Avellino,Goalkeeper,,05/12/2004 (20),20,1.94,Italy,€500k,16/07/2025,30/06/2026,19/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/giovanni-daffara/profil/spieler/814473,194.0
Carlo Pinsoglio,75411,Juventus,Goalkeeper,,16/03/1990 (35),35,1.94,Italy,€200k,01/07/2014,30/06/2026,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/carlo-pinsoglio/profil/spieler/75411,194.0
Giovanni Garofani,564792,Carrarese,Goalkeeper,,20/10/2002 (23),23,1.88,Italy,€75k,28/07/2025,30/06/2027,19/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/giovanni-garofani/profil/spieler/564792,188.0
Bremer,516716,Juventus,Centre-Back,,18/03/1997 (28),28,1.88,Brazil,€50.00m,20/07/2022,30/06/2029,17/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bremer/profil/spieler/516716,188.0
Pierre Kalulu,585949,Juventus,Centre-Back,"            0
0  Right-Back",05/06/2000 (25),25,1.82,France,€28.00m,01/07/2025,30/06/2029,17/06/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949,182.0
Renato Veiga,805714,Villarreal,Centre-Back,"                    0
0           Left-Back
1  Defensive Midfield",29/07/2003 (22),22,1.9,Portugal,€25.00m,22/08/2025,30/06/2032,17/06/2025,"['Portugal', 'Cape Verde']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/renato-veiga/profil/spieler/805714,190.0
Federico Gatti,509022,Juventus,Centre-Back,,24/06/1998 (27),27,1.9,Italy,€24.00m,31/01/2022,30/06/2030,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/federico-gatti/profil/spieler/509022,190.0
Lloyd Kelly,480116,Juventus,Centre-Back,"           0
0  Left-Back",06/10/1998 (27),27,1.89,England,€18.00m,01/07/2025,30/06/2029,07/10/2025,"['England', 'Jamaica']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116,189.0
Danilo,145707,Flamengo,Centre-Back,"            0
0  Right-Back",15/07/1991 (34),34,1.84,Brazil,€3.00m,29/01/2025,31/12/2026,05/09/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/danilo/profil/spieler/145707,184.0
Daniele Rugani,162959,Juventus,Centre-Back,,29/07/1994 (31),31,1.9,Italy,€2.00m,31/07/2013,30/06/2028,07/10/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,190.0
Javier Gil,1160260,Juve Next Gen,Centre-Back,,03/05/2006 (19),19,1.92,Spain,€1.20m,29/11/2024,30/06/2028,19/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/javier-gil/profil/spieler/1160260,192.0
Niccolò Rizzo,1035426,Juventus U20,Centre-Back,,19/07/2007 (18),18,1.92,Italy,,01/07/2024,30/06/2028,,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/niccolo-rizzo/profil/spieler/1035426,192.0
Alfonso Montero,1062320,Juventus U20,Centre-Back,"            0
0  Right-Back",23/02/2007 (18),18,1.85,Uruguay,,01/07/2024,30/06/2026,,"['Uruguay', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alfonso-montero/profil/spieler/1062320,185.0
Juan Cabal,686965,Juventus,Left-Back,"             0
0  Centre-Back",08/01/2001 (24),24,1.86,Colombia,€9.00m,18/07/2024,30/06/2029,17/06/2025,['Colombia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/juan-cabal/profil/spieler/686965,186.0
Jonas Rouhi,741090,Juventus,Left-Back,"               0
0  Left Midfield",07/01/2004 (21),21,1.83,Sweden,€2.00m,09/08/2024,30/06/2028,17/06/2025,"['Sweden', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonas-rouhi/profil/spieler/741090,183.0
Riccardo Turicchia,650249,Juve Next Gen,Left-Back,"               0
0  Left Midfield",05/02/2003 (22),22,1.8,Italy,€700k,01/07/2022,30/06/2027,19/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/riccardo-turicchia/profil/spieler/650249,180.0
Nicolò Savona,708072,Nott'm Forest,Right-Back,"                0
0     Centre-Back
1  Right Midfield",19/03/2003 (22),22,1.92,Italy,€12.00m,30/08/2025,30/06/2030,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nicolo-savona/profil/spieler/708072,192.0
Alberto Costa,877139,Porto,Right-Back,"                0
0  Right Midfield",29/09/2003 (22),22,1.86,Portugal,€15.00m,24/07/2025,30/06/2030,30/09/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alberto-costa/profil/spieler/877139,186.0
Manuel Locatelli,265088,Juventus,Defensive Midfield,"                  0
0  Central Midfield",08/01/1998 (27),27,1.85,Italy,€30.00m,01/07/2023,30/06/2028,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,185.0
Khéphren Thuram,463618,Juventus,Central Midfield,"                    0
0  Defensive Midfield",26/03/2001 (24),24,1.92,France,€40.00m,10/07/2024,30/06/2029,17/06/2025,"['France', 'Guadeloupe', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/khephren-thuram/profil/spieler/463618,192.0
Douglas Luiz,447661,Nott'm Forest,Central Midfield,"                    0
0  Defensive Midfield",09/05/1998 (27),27,1.77,Brazil,€30.00m,21/08/2025,30/06/2026,17/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,177.0
Weston McKennie,332697,Juventus,Central Midfield,"                    0
0      Right Midfield
1  Defensive Midfield",28/08/1998 (27),27,1.85,United States,€22.00m,01/07/2021,30/06/2026,17/06/2025,['United States'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697,185.0
Nicolò Fagioli,432090,Fiorentina,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",12/02/2001 (24),24,1.78,Italy,€18.00m,01/07/2025,30/06/2028,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nicolo-fagioli/profil/spieler/432090,178.0
Augusto Owusu,925845,Juve Next Gen,Central Midfield,"                    0
0  Defensive Midfield",28/01/2005 (20),20,1.89,Italy,€700k,01/07/2024,30/06/2028,19/06/2025,"['Ghana', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/augusto-owusu/profil/spieler/925845,189.0
Andrea Cambiaso,459658,Juventus,Left Midfield,"            0
0  Right-Back
1   Left-Back",20/02/2000 (25),25,1.82,Italy,€35.00m,14/07/2022,30/06/2029,17/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/andrea-cambiaso/profil/spieler/459658,182.0
Filip Kostić,161011,Juventus,Left Midfield,"             0
0    Left-Back
1  Left Winger",01/11/1992 (33),33,1.84,Serbia,€3.50m,12/08/2022,30/06/2026,07/10/2025,"['Yugoslavia (Republic)', 'Serbia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/filip-kostic/profil/spieler/161011,184.0
Filippo Pagnucco,978442,Juve Next Gen,Left Midfield,"           0
0  Left-Back",09/02/2006 (19),19,1.8,Italy,€850k,01/07/2025,30/06/2028,27/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/filippo-pagnucco/profil/spieler/978442,180.0
Teun Koopmeiners,360518,Juventus,Attacking Midfield,"                    0
0  Defensive Midfield
1         Centre-Back",28/02/1998 (27),27,1.84,Netherlands,€30.00m,28/08/2024,30/06/2029,07/10/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518,184.0
Vasilije Adžić,944570,Juventus,Attacking Midfield,"                  0
0  Central Midfield",12/05/2006 (19),19,1.85,Montenegro,€8.00m,01/07/2024,30/06/2029,07/10/2025,"['Montenegro', 'Serbia and Montenegro']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vasilije-adzic/profil/spieler/944570,185.0
Christos Papadopoulos,940135,Atalanta U23,Attacking Midfield,,01/11/2004 (21),21,1.88,Greece,€700k,30/08/2025,30/06/2026,19/06/2025,['Greece'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/christos-papadopoulos/profil/spieler/940135,188.0
Kenan Yıldız,845654,Juventus,Left Winger,"                0
0  Second Striker
1    Right Winger",04/05/2005 (20),20,1.87,Türkiye,€75.00m,07/11/2023,30/06/2029,07/10/2025,"['Türkiye', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kenan-yildiz/profil/spieler/845654,187.0
