player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Nacho Fernández,58884,Al-Qadsiah,Centre-Back,"            0
0  Right-Back
1   Left-Back",18/01/1990 (35),35,1.8,Spain,€2.00m,18/07/2024,30/06/2026,27/05/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nacho-fernandez/profil/spieler/58884,180.0
Jesús Vallejo,251896,Albacete,Centre-Back,"            0
0  Right-Back",05/01/1997 (28),28,1.84,Spain,€1.00m,14/07/2025,30/06/2027,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,184.0
Marvel,935229,CD Leganés,Centre-Back,,07/01/2003 (22),22,1.84,Spain,€600k,22/07/2025,30/06/2028,16/10/2025,"['Nigeria', 'Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marvel/profil/spieler/935229,184.0
Ferland Mendy,291417,Real Madrid,Left-Back,,08/06/1995 (30),30,1.8,France,€10.00m,01/07/2019,30/06/2028,02/10/2025,"['France', 'Senegal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ferland-mendy/profil/spieler/291417,180.0
Daniel Carvajal,138927,Real Madrid,Right-Back,"             0
0  Centre-Back",11/01/1992 (33),33,1.73,Spain,€8.00m,01/07/2013,30/06/2026,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,173.0
Lucas Vázquez,221316,Leverkusen,Right-Back,"                0
0    Right Winger
1  Right Midfield",01/07/1991 (34),34,1.73,Spain,€3.00m,26/08/2025,30/06/2027,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,173.0
Álvaro Odriozola,280730,Real Sociedad,Right-Back,,14/12/1995 (29),29,1.76,Spain,€800k,01/09/2023,30/06/2029,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,176.0
Vinícius Tobias,743587,Shakhtar D.,Right-Back,,23/02/2004 (21),21,1.77,Brazil,€5.00m,16/01/2022,30/06/2029,10/06/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vinicius-tobias/profil/spieler/743587,177.0
Aurélien Tchouaméni,413112,Real Madrid,Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",27/01/2000 (25),25,1.88,France,€75.00m,01/07/2022,30/06/2028,09/06/2025,"['France', 'Cameroon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,188.0
Casemiro,16306,Man Utd,Defensive Midfield,"                  0
0       Centre-Back
1  Central Midfield",23/02/1992 (33),33,1.85,Brazil,€10.00m,22/08/2022,30/06/2026,30/05/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/casemiro/profil/spieler/16306,185.0
Mario Martín,948273,Getafe,Defensive Midfield,"                  0
0  Central Midfield",05/03/2004 (21),21,1.77,Spain,€3.00m,29/07/2025,30/06/2026,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mario-martin/profil/spieler/948273,177.0
Federico Valverde,369081,Real Madrid,Central Midfield,"                0
0  Right Midfield
1      Right-Back",22/07/1998 (27),27,1.82,Uruguay,€130.00m,01/07/2018,30/06/2029,09/06/2025,"['Uruguay', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,182.0
Eduardo Camavinga,640428,Real Madrid,Central Midfield,"                    0
0  Defensive Midfield
1           Left-Back",10/11/2002 (23),23,1.82,France,€50.00m,31/08/2021,30/06/2029,02/10/2025,"['Angola', 'France', 'Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428,182.0
Toni Kroos,31909,Retired,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",04/01/1990 (35),35,1.83,Germany,,,,,"['Germany', 'East Germany (GDR)']",Real Madrid,06/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/toni-kroos/profil/spieler/31909,183.0
Dani Ceballos,319745,Real Madrid,Central Midfield,"                    0
0  Attacking Midfield
1       Left Midfield",07/08/1996 (29),29,1.79,Spain,€8.00m,14/07/2017,30/06/2027,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,179.0
Luka Modrić,27992,AC Milan,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",09/09/1985 (40),40,1.72,Croatia,€4.00m,14/07/2025,30/06/2026,09/06/2025,"['Jugoslawien (SFR)', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luka-modric/profil/spieler/27992,172.0
Carlos Dotor,623524,Málaga CF,Central Midfield,"                    0
0  Defensive Midfield",15/03/2001 (24),24,1.8,Spain,€1.00m,08/07/2025,30/06/2026,24/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/carlos-dotor/profil/spieler/623524,180.0
Marco Asensio,296622,Fenerbahçe,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",21/01/1996 (29),29,1.82,Spain,€17.00m,01/09/2025,30/05/2028,01/10/2025,"['Spain', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,182.0
Sergio Arribas,537762,UD Almería,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",30/09/2001 (24),24,1.74,Spain,€8.00m,09/08/2023,30/06/2029,24/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sergio-arribas/profil/spieler/537762,174.0
Nico Paz,948294,Como,Attacking Midfield,"                  0
0  Central Midfield
1    Centre-Forward",08/09/2004 (21),21,1.86,Argentina,€55.00m,25/08/2024,30/06/2028,07/10/2025,"['Spain', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nico-paz/profil/spieler/948294,186.0
Vinicius Junior,371998,Real Madrid,Left Winger,"                0
0  Centre-Forward",12/07/2000 (25),25,1.76,Brazil,€150.00m,12/07/2018,30/06/2027,02/10/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vinicius-junior/profil/spieler/371998,176.0
Eden Hazard,50202,Retired,Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",07/01/1991 (34),34,1.75,Belgium,,,,,['Belgium'],Real Madrid,10/10/2023,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eden-hazard/profil/spieler/50202,175.0
Rodrygo,412363,Real Madrid,Right Winger,"                0
0     Left Winger
1  Centre-Forward",09/01/2001 (24),24,1.74,Brazil,€80.00m,01/07/2019,30/06/2028,02/10/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/rodrygo/profil/spieler/412363,174.0
Karim Benzema,18922,Al-Ittihad,Centre-Forward,,19/12/1987 (37),37,1.85,France,€7.00m,01/07/2023,30/06/2026,27/05/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/karim-benzema/profil/spieler/18922,185.0
Álvaro Rodríguez,948275,Elche CF,Centre-Forward,,14/07/2004 (21),21,1.93,Uruguay,€4.00m,22/07/2025,30/06/2029,02/10/2025,"['Uruguay', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alvaro-rodriguez/profil/spieler/948275,193.0
Mariano Díaz,225020,Alavés,Centre-Forward,,01/08/1993 (32),32,1.8,Dominican Republic,€800k,07/08/2025,30/06/2027,04/04/2025,"['Spain', 'Dominican Republic']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,180.0
Marc-André ter Stegen,74857,Barcelona,Goalkeeper,,30/04/1992 (33),33,1.87,Germany,€8.00m,01/07/2014,30/06/2028,02/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,187.0
Iñaki Peña,283170,Elche CF,Goalkeeper,,02/03/1999 (26),26,1.84,Spain,€8.00m,27/08/2025,30/06/2026,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/inaki-pena/profil/spieler/283170,184.0
Arnau Tenas,466783,Villarreal,Goalkeeper,,30/05/2001 (24),24,1.85,Spain,€4.00m,28/08/2025,30/06/2029,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arnau-tenas/profil/spieler/466783,185.0
Ander Astralaga,709955,Granada CF,Goalkeeper,,03/03/2004 (21),21,1.9,Spain,€800k,02/07/2025,30/06/2026,25/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ander-astralaga/profil/spieler/709955,190.0
Ronald Araujo,480267,Barcelona,Centre-Back,"            0
0  Right-Back",07/03/1999 (26),26,1.92,Uruguay,€35.00m,05/10/2020,30/06/2031,09/06/2025,"['Uruguay', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,192.0
Andreas Christensen,196948,Barcelona,Centre-Back,"                    0
0  Defensive Midfield",10/04/1996 (29),29,1.87,Denmark,€12.00m,04/07/2022,30/06/2026,09/06/2025,['Denmark'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,187.0
Eric García,466794,Barcelona,Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",09/01/2001 (24),24,1.82,Spain,€25.00m,01/07/2021,30/06/2026,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,182.0
Marcos Alonso,112515,Celta de Vigo,Centre-Back,"           0
0  Left-Back",28/12/1990 (34),34,1.88,Spain,€1.50m,28/08/2024,30/06/2026,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,188.0
Chadi Riad,689637,Crystal Palace,Centre-Back,,17/06/2003 (22),22,1.87,Morocco,€12.00m,02/07/2024,30/06/2029,17/10/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/chadi-riad/profil/spieler/689637,187.0
Gerard Piqué,18944,Retired,Centre-Back,,02/02/1987 (38),38,1.94,Spain,,,,,['Spain'],Barcelona,01/01/2023,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,194.0
Alejandro Balde,636688,Barcelona,Left-Back,"             0
0  Left Winger",18/10/2003 (22),22,1.77,Spain,€60.00m,01/07/2022,30/06/2028,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,177.0
Jordi Alba,69751,Miami,Left-Back,"               0
0  Left Midfield",21/03/1989 (36),36,1.7,Spain,€1.50m,20/07/2023,31/12/2027,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jordi-alba/profil/spieler/69751,170.0
Álex Valle,709957,Como,Left-Back,,25/04/2004 (21),21,1.78,Spain,€6.00m,01/07/2025,30/06/2029,17/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alex-valle/profil/spieler/709957,178.0
Jules Koundé,411975,Barcelona,Right-Back,"             0
0  Centre-Back",12/11/1998 (27),27,1.8,France,€65.00m,28/07/2022,30/06/2030,09/06/2025,"['France', 'Benin']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jules-kounde/profil/spieler/411975,180.0
Héctor Bellerín,191217,Real Betis,Right-Back,,19/03/1995 (30),30,1.78,Spain,€2.00m,18/07/2023,30/06/2028,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,178.0
Sergio Busquets,65230,Miami,Defensive Midfield,,16/07/1988 (37),37,1.89,Spain,€1.50m,16/07/2023,31/12/2025,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sergio-busquets/profil/spieler/65230,189.0
Álvaro Sanz,466806,Al-Shahania SC,Defensive Midfield,"                  0
0        Right-Back
1  Central Midfield",14/02/2001 (24),24,1.7,Spain,€800k,01/07/2025,-,24/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alvaro-sanz/profil/spieler/466806,170.0
Marc Casadó,636695,Barcelona,Defensive Midfield,"                  0
0  Central Midfield
1        Right-Back",14/09/2003 (22),22,1.72,Spain,€30.00m,01/07/2024,30/06/2028,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marc-casado/profil/spieler/636695,172.0
Pau Prim,937956,Al-Sadd,Defensive Midfield,"                  0
0  Central Midfield",22/02/2006 (19),19,1.79,Spain,€500k,01/07/2025,30/06/2029,25/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pau-prim/profil/spieler/937956,179.0
Pedri,683840,Barcelona,Central Midfield,"                    0
0  Attacking Midfield",25/11/2002 (22),22,1.74,Spain,€140.00m,02/09/2019,30/06/2030,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pedri/profil/spieler/683840,174.0
Gavi,646740,Barcelona,Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",05/08/2004 (21),21,1.73,Spain,€40.00m,01/07/2021,30/06/2030,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gavi/profil/spieler/646740,173.0
Frenkie de Jong,326330,Barcelona,Central Midfield,"                    0
0  Defensive Midfield",12/05/1997 (28),28,1.81,Netherlands,€45.00m,01/07/2019,30/06/2029,09/06/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,181.0
Franck Kessié,294808,Al-Ahli,Central Midfield,"                    0
0  Defensive Midfield",19/12/1996 (28),28,1.83,Cote d'Ivoire,€14.00m,09/08/2023,30/06/2026,27/05/2025,"['Italy', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/franck-kessie/profil/spieler/294808,183.0
Miralem Pjanić,44162,Retired,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",02/04/1990 (35),35,1.81,Bosnia-Herzegovina,€1.50m,,,21/10/2025,"['Jugoslawien (SFR)', 'Bosnia-Herzegovina', 'Luxembourg']",CSKA Moscow,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,181.0
Sergi Roberto,85370,Como,Central Midfield,"                    0
0          Right-Back
1  Defensive Midfield",07/02/1992 (33),33,1.78,Spain,€1.50m,23/08/2024,30/06/2026,17/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370,178.0
Aleix Garrido,709966,SD Eibar,Central Midfield,,22/02/2004 (21),21,1.7,Spain,€1.00m,01/07/2025,30/06/2028,16/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aleix-garrido/profil/spieler/709966,170.0
Unai Hernández,970633,Al-Shabab,Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",14/12/2004 (20),20,1.71,Spain,€1.50m,09/09/2025,30/06/2026,27/05/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/unai-hernandez/profil/spieler/970633,171.0
Pablo Torre,720038,RCD Mallorca,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",03/04/2003 (22),22,1.73,Spain,€6.00m,14/07/2025,30/06/2029,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pablo-torre/profil/spieler/720038,173.0
Raphinha,411295,Barcelona,Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",14/12/1996 (28),28,1.76,Brazil,€90.00m,13/07/2022,30/06/2028,09/06/2025,"['Italy', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/raphinha/profil/spieler/411295,176.0
Ansu Fati,466810,Monaco,Left Winger,"                    0
0  Attacking Midfield
1      Centre-Forward",31/10/2002 (23),23,1.78,Spain,€10.00m,01/07/2025,30/06/2026,10/10/2025,"['Spain', 'Guinea-Bissau']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,178.0
Estanis Pedrola,913539,Sampdoria,Left Winger,"                0
0    Right Winger
1  Second Striker",24/08/2003 (22),22,1.85,Spain,€1.00m,01/07/2024,30/06/2027,06/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/estanis-pedrola/profil/spieler/913539,185.0
Ángel Alarcón,646739,FC Porto B,Left Winger,,15/05/2004 (21),21,1.75,Spain,€1.50m,29/08/2024,30/06/2027,23/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/angel-alarcon/profil/spieler/646739,175.0
Ilias Akhomach,709969,Villarreal,Right Winger,,16/04/2004 (21),21,1.75,Morocco,€15.00m,03/07/2023,30/06/2026,09/06/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ilias-akhomach/profil/spieler/709969,175.0
Lamine Yamal,937958,Barcelona,Right Winger,"             0
0  Left Winger",13/07/2007 (18),18,1.8,Spain,€200.00m,01/07/2023,30/06/2031,09/06/2025,"['Spain', 'Equatorial Guinea']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,180.0
Dani Rodríguez,834470,Barça Atlètic,Right Winger,"             0
0  Left Winger",09/08/2005 (20),20,1.7,Spain,€200k,01/01/2024,30/06/2027,25/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/dani-rodriguez/profil/spieler/834470,170.0
Ousmane Dembélé,288230,PSG,Centre-Forward,"              0
0  Right Winger
1   Left Winger",15/05/1997 (28),28,1.78,France,€100.00m,12/08/2023,30/06/2028,10/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,178.0
Robert Lewandowski,38253,Barcelona,Centre-Forward,,21/08/1988 (37),37,1.85,Poland,€10.00m,19/07/2022,30/06/2026,02/10/2025,['Poland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253,185.0
Ferran Torres,398184,Barcelona,Centre-Forward,"              0
0   Left Winger
1  Right Winger",29/02/2000 (25),25,1.84,Spain,€50.00m,01/01/2022,30/06/2027,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,184.0
Memphis Depay,167850,Corinthians,Centre-Forward,"                0
0  Second Striker
1     Left Winger",13/02/1994 (31),31,1.78,Netherlands,€9.00m,09/09/2024,31/12/2026,05/09/2025,"['Ghana', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,178.0
Pierre-Emerick Aubameyang,58864,Marseille,Centre-Forward,"              0
0  Right Winger
1   Left Winger",18/06/1989 (36),36,1.87,Gabon,€3.50m,31/07/2025,30/06/2027,27/05/2025,"['France', 'Gabon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,187.0
Marc Guiu,938158,Chelsea,Centre-Forward,,04/01/2006 (19),19,1.87,Spain,€8.00m,01/07/2024,30/06/2029,30/05/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marc-guiu/profil/spieler/938158,187.0
Jan Oblak,121483,Atlético,Goalkeeper,,07/01/1993 (32),32,1.88,Slovenia,€20.00m,16/07/2014,30/06/2028,09/06/2025,['Slovenia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,188.0
Ivo Grbic,226073,Karagümrük,Goalkeeper,,18/01/1996 (29),29,1.95,Croatia,€1.80m,06/08/2025,30/06/2026,18/06/2025,['Croatia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ivo-grbic/profil/spieler/226073,195.0
