player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Achraf Hakimi,398073,PSG,Right-Back,"                0
0  Right Midfield
1       Left-Back",04/11/1998 (27),27,1.81,Morocco,€80.00m,06/07/2021,30/06/2029,03/06/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,181.0
Nordi Mukiele,348026,Sunderland,Right-Back,"                0
0     Centre-Back
1  Right Midfield",01/11/1997 (28),28,1.87,France,€10.00m,17/08/2025,30/06/2029,05/06/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nordi-mukiele/profil/spieler/348026,187.0
Yoram Zague,1047097,Copenhagen,Right-Back,"                0
0  Right Midfield",15/05/2006 (19),19,1.68,France,€2.50m,01/07/2025,30/06/2026,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/yoram-zague/profil/spieler/1047097,168.0
Vitinha,487469,PSG,Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",13/02/2000 (25),25,1.72,Portugal,€90.00m,01/07/2022,30/06/2029,10/10/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vitinha/profil/spieler/487469,172.0
Manuel Ugarte,476701,Man Utd,Defensive Midfield,"                  0
0  Central Midfield",11/04/2001 (24),24,1.82,Uruguay,€35.00m,30/08/2024,30/06/2029,17/10/2025,['Uruguay'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/manuel-ugarte/profil/spieler/476701,182.0
Warren Zaïre-Emery,810092,PSG,Central Midfield,"                    0
0  Defensive Midfield
1          Right-Back",08/03/2006 (19),19,1.78,France,€50.00m,01/07/2022,30/06/2029,10/10/2025,"['France', 'Martinique']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/warren-zaire-emery/profil/spieler/810092,178.0
Fabián Ruiz,350219,PSG,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",03/04/1996 (29),29,1.89,Spain,€40.00m,30/08/2022,30/06/2027,03/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,189.0
Carlos Soler,372246,Real Sociedad,Central Midfield,"                    0
0      Right Midfield
1  Attacking Midfield",02/01/1997 (28),28,1.8,Spain,€12.00m,01/09/2025,30/06/2029,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/carlos-soler/profil/spieler/372246,180.0
Senny Mayulu,903693,PSG,Central Midfield,"                    0
0  Attacking Midfield
1      Centre-Forward",17/05/2006 (19),19,1.83,France,€25.00m,01/01/2024,30/06/2027,10/10/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/senny-mayulu/profil/spieler/903693,183.0
Cher Ndour,651005,Fiorentina,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",27/07/2004 (21),21,1.9,Italy,€5.00m,03/02/2025,30/06/2029,17/06/2025,"['Senegal', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/cher-ndour/profil/spieler/651005,190.0
Ethan Mbappé,903666,Lille,Central Midfield,"                    0
0  Defensive Midfield",29/12/2006 (18),18,1.8,France,€5.00m,04/07/2024,30/06/2027,03/06/2025,"['France', 'Cameroon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ethan-mbappe/profil/spieler/903666,180.0
Serif Nhaga,1102761,Leixões,Left Midfield,"           0
0  Left-Back",01/09/2005 (20),20,1.76,Portugal,€100k,21/07/2025,30/06/2026,27/06/2025,"['Portugal', 'Guinea-Bissau']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/serif-nhaga/profil/spieler/1102761,176.0
Kang-in Lee,557149,PSG,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",19/02/2001 (24),24,1.73,"Korea, South",€25.00m,08/07/2023,30/06/2028,03/06/2025,"['Korea, South']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,173.0
Marco Asensio,296622,Fenerbahçe,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",21/01/1996 (29),29,1.82,Spain,€17.00m,01/09/2025,30/05/2028,01/10/2025,"['Spain', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,182.0
Bradley Barcola,708265,PSG,Left Winger,"                0
0    Right Winger
1  Centre-Forward",02/09/2002 (23),23,1.82,France,€70.00m,31/08/2023,30/06/2028,03/06/2025,"['France', 'Togo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bradley-barcola/profil/spieler/708265,182.0
Ismaël Gharbi,810096,Augsburg,Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",10/04/2004 (21),21,1.73,Tunisia,€7.50m,01/09/2025,30/06/2026,30/05/2025,"['France', 'Spain', 'Tunisia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ismael-gharbi/profil/spieler/810096,173.0
Kylian Mbappé,342229,Real Madrid,Centre-Forward,"              0
0   Left Winger
1  Right Winger",20/12/1998 (26),26,1.78,France,€180.00m,01/07/2024,30/06/2029,09/06/2025,"['France', 'Cameroon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,178.0
Ousmane Dembélé,288230,PSG,Centre-Forward,"              0
0  Right Winger
1   Left Winger",15/05/1997 (28),28,1.78,France,€100.00m,12/08/2023,30/06/2028,10/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,178.0
Gonçalo Ramos,550550,PSG,Centre-Forward,,20/06/2001 (24),24,1.85,Portugal,€40.00m,01/01/2024,30/06/2028,03/06/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550,185.0
Randal Kolo Muani,487969,Tottenham,Centre-Forward,"              0
0  Right Winger
1   Left Winger",05/12/1998 (26),26,1.87,France,€30.00m,01/09/2025,30/06/2026,17/06/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/randal-kolo-muani/profil/spieler/487969,187.0
Hugo Ekitiké,709726,Liverpool,Centre-Forward,,20/06/2002 (23),23,1.9,France,€85.00m,23/07/2025,30/06/2031,17/10/2025,"['France', 'Cameroon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726,190.0
Radoslaw Majecki,346546,Stade Brestois,Goalkeeper,,16/11/1999 (26),26,1.93,Poland,€5.00m,09/08/2025,30/06/2026,10/10/2025,['Poland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/radoslaw-majecki/profil/spieler/346546,193.0
Philipp Köhn,251322,Monaco,Goalkeeper,,02/04/1998 (27),27,1.9,Switzerland,€5.00m,15/07/2023,30/06/2028,03/06/2025,"['Germany', 'Switzerland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/philipp-kohn/profil/spieler/251322,190.0
Yann Lienard,745341,Monaco,Goalkeeper,,16/03/2003 (22),22,1.94,France,€100k,01/07/2023,30/06/2027,03/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/yann-lienard/profil/spieler/745341,194.0
Mohammed Salisu,563963,Monaco,Centre-Back,,17/04/1999 (26),26,1.88,Ghana,€10.00m,01/08/2023,30/06/2028,10/10/2025,['Ghana'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,188.0
Guillermo Maripán,249730,Torino,Centre-Back,,06/05/1994 (31),31,1.93,Chile,€4.00m,29/08/2024,30/06/2026,17/06/2025,['Chile'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730,193.0
Thilo Kehrer,228948,Monaco,Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",21/09/1996 (29),29,1.86,Germany,€20.00m,01/07/2024,30/06/2028,03/06/2025,"['Germany', 'Burundi']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,186.0
Chrislain Matsima,569383,Augsburg,Centre-Back,,15/05/2002 (23),23,1.93,France,€22.00m,01/07/2025,30/06/2029,05/06/2025,"['France', 'Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/chrislain-matsima/profil/spieler/569383,193.0
Ritchy Valme,810791,Monaco U21,Centre-Back,,03/02/2005 (20),20,,France,€200k,01/07/2023,30/06/2025,04/12/2024,"['France', 'Haiti']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ritchy-valme/profil/spieler/810791,
Caio Henrique,420064,Monaco,Left-Back,"               0
0  Left Midfield
1    Centre-Back",31/07/1997 (28),28,1.78,Brazil,€15.00m,27/08/2020,30/06/2027,03/06/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/caio-henrique/profil/spieler/420064,178.0
Ismail Jakobs,375137,Galatasaray,Left-Back,"               0
0  Left Midfield
1    Left Winger",17/08/1999 (26),26,1.84,Senegal,€7.00m,01/07/2025,30/06/2027,18/06/2025,"['Senegal', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137,184.0
Kassoum Ouattara,947360,Monaco,Left-Back,"               0
0  Left Midfield",14/10/2004 (21),21,1.84,France,€7.00m,01/11/2023,30/06/2028,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360,184.0
Antonin Cartillier,774772,FC Rouen 1899,Left-Back,,23/06/2004 (21),21,1.76,France,€50k,16/07/2025,30/06/2027,15/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/antonin-cartillier/profil/spieler/774772,176.0
Wilfried Singo,648779,Galatasaray,Right-Back,"                0
0  Right Midfield
1     Centre-Back",25/12/2000 (24),24,1.9,Cote d'Ivoire,€28.00m,28/08/2025,30/06/2030,01/10/2025,"[""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/wilfried-singo/profil/spieler/648779,190.0
Vanderson,789082,Monaco,Right-Back,"                0
0  Right Midfield
1    Right Winger",21/06/2001 (24),24,1.73,Brazil,€20.00m,01/01/2022,30/06/2028,03/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vanderson/profil/spieler/789082,173.0
Ruben Aguilar,203746,Lens,Right-Back,"                0
0  Right Midfield
1       Left-Back",26/04/1993 (32),32,1.72,France,€3.50m,01/09/2023,30/06/2028,03/06/2025,"['France', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ruben-aguilar/profil/spieler/203746,172.0
Nazim Babaï,745177,Monaco U21,Right-Back,"                0
0    Right Winger
1  Right Midfield",14/01/2003 (22),22,1.71,Algeria,€75k,01/07/2021,30/06/2026,26/05/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nazim-babai/profil/spieler/745177,171.0
Aurélien Platret,745201,US Boulogne,Right-Back,"              0
0   Left Winger
1  Right Winger",20/02/2003 (22),22,1.77,France,€200k,01/07/2025,-,13/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aurelien-platret/profil/spieler/745201,177.0
Youssouf Fofana,569598,AC Milan,Defensive Midfield,"                  0
0  Central Midfield
1    Right Midfield",10/01/1999 (26),26,1.85,France,€30.00m,17/08/2024,30/06/2028,17/06/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/youssouf-fofana/profil/spieler/569598,185.0
Denis Zakaria,334526,Monaco,Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",20/11/1996 (29),29,1.9,Switzerland,€30.00m,14/08/2023,30/06/2028,03/06/2025,"['Switzerland', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,190.0
Mohamed Camara,543382,Al-Sadd,Defensive Midfield,"                  0
0  Central Midfield",06/01/2000 (25),25,1.73,Mali,€14.00m,30/07/2024,30/06/2029,28/05/2025,['Mali'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mohamed-camara/profil/spieler/543382,173.0
Soungoutou Magassa,745181,West Ham,Defensive Midfield,"                  0
0       Centre-Back
1  Central Midfield",08/10/2003 (22),22,1.9,France,€17.00m,29/08/2025,30/06/2031,17/10/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/soungoutou-magassa/profil/spieler/745181,190.0
Eliot Matazo,535834,Hull City,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",15/02/2002 (23),23,1.7,Belgium,€2.00m,24/01/2025,30/06/2028,27/05/2025,"['DR Congo', 'Belgium']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834,170.0
Edan Diop,745178,Cercle Brugge,Central Midfield,"            0
0  Right-Back",28/08/2004 (21),21,1.85,France,€1.50m,18/07/2025,30/06/2026,01/10/2025,"['France', 'Senegal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/edan-diop/profil/spieler/745178,185.0
Mamadou Coulibaly,745173,Monaco,Central Midfield,"                    0
0  Defensive Midfield",21/04/2004 (21),21,1.79,France,€4.00m,01/07/2025,30/06/2028,10/10/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mamadou-coulibaly/profil/spieler/745173,179.0
Mayssam Benama,810894,FC Annecy,Central Midfield,"                    0
0  Defensive Midfield",09/03/2005 (20),20,1.77,France,€300k,01/09/2025,30/06/2028,13/10/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mayssam-benama/profil/spieler/810894,177.0
Aleksandr Golovin,263918,Monaco,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",30/05/1996 (29),29,1.78,Russia,€20.00m,27/07/2018,30/06/2029,03/06/2025,['Russia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918,178.0
Félix Lemaréchal,659518,R. Strasbourg,Attacking Midfield,"                  0
0  Central Midfield",07/08/2003 (22),22,1.8,France,€10.00m,13/08/2024,30/06/2029,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/felix-lemarechal/profil/spieler/659518,180.0
Kevin Volland,82009,1860 Munich,Attacking Midfield,"                0
0  Second Striker
1  Centre-Forward",30/07/1992 (33),33,1.79,Germany,€700k,01/07/2025,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kevin-volland/profil/spieler/82009,179.0
Saïmon Bouabré,955356,NEOM SC,Attacking Midfield,"                  0
0  Central Midfield",01/06/2006 (19),19,1.74,France,€300k,02/08/2025,30/06/2030,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/saimon-bouabre/profil/spieler/955356,174.0
Takumi Minamino,165793,Monaco,Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",16/01/1995 (30),30,1.72,Japan,€15.00m,01/07/2022,30/06/2027,03/06/2025,['Japan'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793,172.0
Eliesse Ben Seghir,810895,Leverkusen,Left Winger,"                    0
0  Attacking Midfield
1       Left Midfield",16/02/2005 (20),20,1.78,Morocco,€28.00m,31/08/2025,30/06/2030,03/06/2025,"['France', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895,178.0
Lucas Michal,810909,Monaco,Left Winger,"                0
0  Centre-Forward
1    Right Winger",22/06/2005 (20),20,1.85,France,€1.00m,01/07/2025,30/06/2029,10/10/2025,"['France', 'Martinique']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-michal/profil/spieler/810909,185.0
Maghnes Akliouche,745200,Monaco,Right Winger,"                    0
0  Attacking Midfield",25/02/2002 (23),23,1.83,France,€45.00m,01/07/2022,30/06/2028,03/06/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200,183.0
Krépin Diatta,490426,Monaco,Right Winger,"             0
0  Left Winger
1   Right-Back",25/02/1999 (26),26,1.75,Senegal,€5.00m,21/01/2021,30/06/2026,10/10/2025,['Senegal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,175.0
Gelson Martins,257448,Olympiacos,Right Winger,"                0
0  Right Midfield
1     Left Winger",11/05/1995 (30),30,1.73,Portugal,€3.00m,02/01/2024,30/06/2026,23/05/2025,"['Portugal', 'Cape Verde']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gelson-martins/profil/spieler/257448,173.0
Malamine Efekele,774771,FC St. Gallen,Right Winger,"                0
0     Left Winger
1  Second Striker",19/07/2004 (21),21,1.88,France,€400k,28/08/2025,30/06/2027,12/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/malamine-efekele/profil/spieler/774771,188.0
Folarin Balogun,503770,Monaco,Centre-Forward,,03/07/2001 (24),24,1.78,United States,€18.00m,30/08/2023,30/06/2028,03/06/2025,"['England', 'United States']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770,178.0
Breel Embolo,237662,Stade Rennais,Centre-Forward,"              0
0  Right Winger",14/02/1997 (28),28,1.87,Switzerland,€12.00m,01/09/2025,30/06/2029,03/06/2025,"['Cameroon', 'Switzerland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/breel-embolo/profil/spieler/237662,187.0
Wissam Ben Yedder,146854,Sakaryaspor,Centre-Forward,"                0
0  Second Striker",12/08/1990 (35),35,1.7,France,€1.20m,08/09/2025,30/06/2026,08/10/2025,"['France', 'Tunisia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/wissam-ben-yedder/profil/spieler/146854,170.0
Myron Boadu,412932,PSV,Centre-Forward,,14/01/2001 (24),24,1.83,Netherlands,€7.00m,30/08/2025,30/06/2026,05/06/2025,"['Ghana', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/myron-boadu/profil/spieler/412932,183.0
Gauthier Gallon,193256,Stade Rennais,Goalkeeper,,23/04/1993 (32),32,1.87,France,€800k,05/07/2023,30/06/2027,03/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gauthier-gallon/profil/spieler/193256,187.0
Steve Mandanda,23951,Retired,Goalkeeper,,28/03/1985 (40),40,1.87,France,,,,,"['France', 'Zaire', 'DR Congo']",Stade Rennais,10/09/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/steve-mandanda/profil/spieler/23951,187.0
