player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Layvin Kurzawa,126710,Without Club,Left-Back,"               0
0  Left Midfield",04/09/1992 (33),33,1.82,France,€750k,,,21/10/2025,"['France', 'Guadeloupe']",Boavista,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710,182.0
Teddy Alloh,618405,Penafiel,Left-Back,"               0
0  Left Midfield
1    Centre-Back",23/01/2002 (23),23,1.76,France,€300k,06/08/2025,30/06/2028,24/04/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/teddy-alloh/profil/spieler/618405,176.0
Achraf Hakimi,398073,PSG,Right-Back,"                0
0  Right Midfield
1       Left-Back",04/11/1998 (27),27,1.81,Morocco,€80.00m,06/07/2021,30/06/2029,03/06/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,181.0
Colin Dagba,460629,Beerschot VA,Right-Back,"                0
0       Left-Back
1  Right Midfield",09/09/1998 (27),27,1.7,France,€700k,05/09/2024,30/06/2026,12/06/2025,"['France', 'Benin']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/colin-dagba/profil/spieler/460629,170.0
Leandro Paredes,166237,Boca Juniors,Defensive Midfield,"                  0
0  Central Midfield",29/06/1994 (31),31,1.8,Argentina,€5.00m,10/07/2025,31/12/2028,17/06/2025,['Argentina'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leandro-paredes/profil/spieler/166237,180.0
Idrissa Gueye,126665,Everton,Defensive Midfield,"                  0
0  Central Midfield",26/09/1989 (36),36,1.74,Senegal,€1.50m,01/09/2022,30/06/2026,30/05/2025,['Senegal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,174.0
Marco Verratti,102558,Al-Duhail SC,Central Midfield,"                    0
0  Defensive Midfield",05/11/1992 (33),33,1.65,Italy,€10.00m,07/07/2025,-,28/05/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,165.0
Georginio Wijnaldum,49499,Al-Ettifaq,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",11/11/1990 (35),35,1.75,Netherlands,€3.00m,02/09/2023,30/06/2026,27/05/2025,"['Netherlands', 'Suriname']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/georginio-wijnaldum/profil/spieler/49499,175.0
Ander Herrera,99343,Boca Juniors,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",14/08/1989 (36),36,1.82,Spain,€500k,17/01/2025,31/12/2026,24/09/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,182.0
Edouard Michut,659521,Fortuna Sittard,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",04/03/2003 (22),22,1.77,France,€1.80m,05/11/2024,30/06/2027,28/05/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/edouard-michut/profil/spieler/659521,177.0
Junior Dina Ebimbe,536482,Stade Brestois,Right Midfield,"                  0
0  Central Midfield
1     Left Midfield",21/11/2000 (25),25,1.84,France,€6.00m,01/09/2025,30/06/2026,05/06/2025,"['France', 'Cameroon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/junior-dina-ebimbe/profil/spieler/536482,184.0
Neymar,68290,Santos,Attacking Midfield,"                0
0     Left Winger
1  Second Striker",05/02/1992 (33),33,1.75,Brazil,€11.00m,31/01/2025,31/12/2025,05/09/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/neymar/profil/spieler/68290,175.0
Rafinha,129473,Without Club,Attacking Midfield,"                  0
0      Right Winger
1  Central Midfield",12/02/1993 (32),32,1.74,Brazil,€1.20m,,,21/10/2025,"['Spain', 'Brazil']",Al-Arabi SC,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/rafinha/profil/spieler/129473,174.0
Xavi Simons,566931,Tottenham,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",21/04/2003 (22),22,1.79,Netherlands,€70.00m,29/08/2025,30/06/2030,05/06/2025,"['Netherlands', 'Suriname']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/xavi-simons/profil/spieler/566931,179.0
Nathan Bitumazala,618415,KAS Eupen,Attacking Midfield,"                  0
0  Central Midfield",10/12/2002 (22),22,1.78,France,€250k,17/08/2022,30/06/2026,24/04/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nathan-bitumazala/profil/spieler/618415,178.0
Julian Draxler,85148,Al-Ahli SC,Left Winger,"                    0
0  Attacking Midfield
1    Central Midfield",20/09/1993 (32),32,1.85,Germany,€3.80m,18/09/2023,30/06/2028,28/05/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/julian-draxler/profil/spieler/85148,185.0
Ismaël Gharbi,810096,Augsburg,Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",10/04/2004 (21),21,1.73,Tunisia,€7.50m,01/09/2025,30/06/2026,30/05/2025,"['France', 'Spain', 'Tunisia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ismael-gharbi/profil/spieler/810096,173.0
Kenny Nagera,618416,Rodez AF,Left Winger,"                0
0  Second Striker
1    Right Winger",21/02/2002 (23),23,1.77,France,€350k,07/08/2025,30/06/2028,24/04/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kenny-nagera/profil/spieler/618416,177.0
Djeidi Gassama,795657,Rangers,Left Winger,"                0
0    Right Winger
1  Centre-Forward",10/09/2003 (22),22,1.77,France,€3.00m,15/07/2025,30/06/2029,08/10/2025,"['France', 'Mauritania']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/djeidi-gassama/profil/spieler/795657,177.0
Lionel Messi,28003,Miami,Right Winger,"                0
0  Centre-Forward
1  Second Striker",24/06/1987 (38),38,1.7,Argentina,€18.00m,15/07/2023,31/12/2028,05/06/2025,"['Spain', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,170.0
Pablo Sarabia,74230,Al-Arabi SC,Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",11/05/1992 (33),33,1.74,Spain,€5.00m,01/07/2025,30/06/2027,30/05/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pablo-sarabia/profil/spieler/74230,174.0
Ángel Di María,45320,Rosario Central,Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",14/02/1988 (37),37,1.78,Argentina,€2.00m,01/07/2025,30/06/2026,30/05/2025,"['Italy', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,178.0
Kylian Mbappé,342229,Real Madrid,Centre-Forward,"              0
0   Left Winger
1  Right Winger",20/12/1998 (26),26,1.78,France,€180.00m,01/07/2024,30/06/2029,09/06/2025,"['France', 'Cameroon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,178.0
Mauro Icardi,68863,Galatasaray,Centre-Forward,"                0
0  Second Striker",19/02/1993 (32),32,1.81,Argentina,€8.00m,26/07/2023,30/06/2026,01/10/2025,"['Italy', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mauro-icardi/profil/spieler/68863,181.0
Arnaud Kalimuendo,585959,Nott'm Forest,Centre-Forward,,20/01/2002 (23),23,1.75,France,€30.00m,18/08/2025,30/06/2030,17/10/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arnaud-kalimuendo/profil/spieler/585959,175.0
Sekou Yansané,853344,Al-Ahli SC,Centre-Forward,"              0
0  Right Winger
1   Left Winger",28/04/2003 (22),22,1.84,Guinea,€1.00m,10/09/2022,30/06/2027,28/05/2025,"['France', 'Guinea']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sekou-yansane/profil/spieler/853344,184.0
Anthony Lopes,60561,FC Nantes,Goalkeeper,,01/10/1990 (35),35,1.84,Portugal,€1.20m,01/01/2025,30/06/2026,03/06/2025,"['France', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/anthony-lopes/profil/spieler/60561,184.0
Julian Pollersbeck,228975,J. Regensburg,Goalkeeper,,16/08/1994 (31),31,1.95,Germany,€300k,01/07/2024,30/06/2026,10/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/julian-pollersbeck/profil/spieler/228975,195.0
Kayne Bonnevie,618465,QRM,Goalkeeper,,22/07/2001 (24),24,1.91,France,€350k,06/07/2023,30/06/2026,15/10/2025,"['France', 'French Guiana']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kayne-bonnevie/profil/spieler/618465,191.0
Malcolm Barcola,461581,Ittihad Tanger,Goalkeeper,,14/05/1999 (26),26,1.95,Togo,€50k,25/08/2025,-,23/06/2025,"['France', 'Togo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/malcolm-barcola/profil/spieler/461581,195.0
Castello Lukeba,618472,Leipzig,Centre-Back,,17/12/2002 (22),22,1.84,France,€40.00m,11/08/2023,30/06/2029,05/06/2025,"['France', 'Angola']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/castello-lukeba/profil/spieler/618472,184.0
Jason Denayer,277114,Without Club,Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",28/06/1995 (30),30,1.84,Belgium,€1.20m,,,21/10/2025,"['DR Congo', 'Belgium']",Al-Fateh,31/01/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jason-denayer/profil/spieler/277114,184.0
Sinaly Diomandé,702441,AJ Auxerre,Centre-Back,"            0
0  Right-Back",09/04/2001 (24),24,1.84,Cote d'Ivoire,€5.00m,30/08/2024,30/06/2027,03/06/2025,"[""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sinaly-diomande/profil/spieler/702441,184.0
Jérôme Boateng,26485,Retired,Centre-Back,"            0
0  Right-Back",03/09/1988 (37),37,1.92,Germany,,,,,['Germany'],LASK,19/09/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jerome-boateng/profil/spieler/26485,192.0
Marcelo,52920,Without Club,Centre-Back,,20/05/1987 (38),38,1.91,Brazil,€150k,,,21/10/2025,['Brazil'],Western Sydney,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marcelo/profil/spieler/52920,191.0
Damien Da Silva,57370,Macarthur,Centre-Back,,17/05/1988 (37),37,1.84,France,€250k,19/08/2025,30/06/2026,02/06/2025,"['France', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/damien-da-silva/profil/spieler/57370,184.0
Emerson,181778,Marseille,Left-Back,"               0
0  Left Midfield",03/08/1994 (31),31,1.76,Italy,€10.00m,01/09/2025,30/06/2027,30/05/2025,"['Italy', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/emerson/profil/spieler/181778,176.0
Henrique Silva,204072,Turan Tovuz,Left-Back,"               0
0  Left Midfield",25/04/1994 (31),31,1.73,Brazil,€500k,18/08/2025,30/06/2027,09/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/henrique-silva/profil/spieler/204072,173.0
Hugo Vogel,743519,Without Club,Left-Back,"            0
0  Right-Back",04/01/2004 (21),21,1.77,France,€75k,,,21/10/2025,['France'],FC Basel U21,03/09/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/hugo-vogel/profil/spieler/743519,177.0
Malo Gusto,620322,Chelsea,Right-Back,"                0
0  Right Midfield
1       Left-Back",19/05/2003 (22),22,1.78,France,€35.00m,29/01/2023,30/06/2030,30/05/2025,"['France', 'Martinique']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/malo-gusto/profil/spieler/620322,178.0
Léo Dubois,236400,Retired,Right-Back,"                0
0       Left-Back
1  Right Midfield",14/09/1994 (31),31,1.78,France,,,,,['France'],Eyüpspor,06/11/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leo-dubois/profil/spieler/236400,178.0
Irvyn Lomami,802987,Without Club,Right-Back,"             0
0    Left-Back
1  Centre-Back",30/12/2003 (21),21,1.71,France,,,,,"['France', 'DR Congo']",Olymp. Lyon B,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/irvyn-lomami/profil/spieler/802987,171.0
Thiago Mendes,135617,Vasco da Gama,Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",15/03/1992 (33),33,1.77,Brazil,€3.00m,08/07/2025,31/12/2027,28/05/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thiago-mendes/profil/spieler/135617,177.0
Bruno Guimarães,520624,Newcastle,Central Midfield,"                    0
0  Defensive Midfield",16/11/1997 (28),28,1.82,Brazil,€80.00m,30/01/2022,30/06/2028,30/05/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bruno-guimaraes/profil/spieler/520624,182.0
Tanguy Ndombélé,450936,Nice,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",28/12/1996 (28),28,1.81,France,€4.00m,04/07/2024,30/06/2026,10/10/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936,181.0
Maxence Caqueret,395237,Como,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",15/02/2000 (25),25,1.74,France,€16.00m,12/01/2025,30/06/2029,17/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/maxence-caqueret/profil/spieler/395237,174.0
Pape Cheikh,336828,Al-Arabi,Central Midfield,"                    0
0  Defensive Midfield",08/08/1997 (28),28,1.8,Senegal,,25/10/2024,30/06/2025,,"['Senegal', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pape-cheikh/profil/spieler/336828,180.0
Habib Keïta,669000,Kocaelispor,Central Midfield,"                    0
0  Defensive Midfield",05/02/2002 (23),23,1.82,Mali,€1.50m,12/09/2025,30/06/2026,02/06/2025,"[""Cote d'Ivoire"", 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/habib-keita/profil/spieler/669000,182.0
Florent Sanchez,607225,US Orléans,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",02/04/2003 (22),22,1.78,France,€400k,29/11/2024,30/06/2026,26/05/2025,"['France', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/florent-sanchez/profil/spieler/607225,178.0
Noam Bonnet,729677,Gura Humorului,Central Midfield,,25/05/2002 (23),23,1.77,France,,30/09/2025,-,,"['France', 'Israel']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/noam-bonnet/profil/spieler/729677,177.0
Lucas Paquetá,444523,West Ham,Attacking Midfield,"                  0
0  Central Midfield
1     Left Midfield",27/08/1997 (28),28,1.8,Brazil,€35.00m,29/08/2022,30/06/2027,17/10/2025,"['Portugal', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,180.0
Houssem Aouar,395693,Al-Ittihad,Attacking Midfield,"                  0
0  Central Midfield",30/06/1998 (27),27,1.75,Algeria,€8.50m,18/07/2024,30/06/2028,27/05/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/houssem-aouar/profil/spieler/395693,175.0
Romain Faivre,555076,Al-Taawoun,Attacking Midfield,"                  0
0    Right Midfield
1  Central Midfield",14/07/1998 (27),27,1.8,France,€6.00m,10/09/2025,30/06/2026,03/06/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/romain-faivre/profil/spieler/555076,180.0
Jeff Reine-Adélaïde,326300,Heracles Almelo,Attacking Midfield,"                  0
0  Central Midfield",17/01/1998 (27),27,1.84,France,€900k,14/07/2025,30/06/2027,02/06/2025,"['France', 'Martinique']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jeff-reine-adelaide/profil/spieler/326300,184.0
Xherdan Shaqiri,86792,Basel,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",10/10/1991 (34),34,1.69,Switzerland,€2.00m,16/08/2024,30/06/2027,10/06/2025,"['Jugoslawien (SFR)', 'Switzerland', 'Kosovo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/xherdan-shaqiri/profil/spieler/86792,169.0
Maxwel Cornet,234781,Genoa,Left Winger,"               0
0   Right Winger
1  Left Midfield",27/09/1996 (29),29,1.79,Cote d'Ivoire,€8.00m,01/09/2025,30/06/2026,17/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781,179.0
Bradley Barcola,708265,PSG,Left Winger,"                0
0    Right Winger
1  Centre-Forward",02/09/2002 (23),23,1.82,France,€70.00m,31/08/2023,30/06/2028,03/06/2025,"['France', 'Togo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bradley-barcola/profil/spieler/708265,182.0
Madyan Sounni,729680,FC Chalon,Left Winger,"              0
0  Right Winger",23/12/2002 (22),22,1.78,France,,01/07/2025,-,,"['France', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/madyan-sounni/profil/spieler/729680,178.0
Tetê,371256,Panathinaikos,Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",15/02/2000 (25),25,1.75,Brazil,€11.00m,25/07/2024,30/06/2028,23/05/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tete/profil/spieler/371256,175.0
Rayan Cherki,607223,Man City,Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",17/08/2003 (22),22,1.77,France,€45.00m,10/06/2025,30/06/2030,03/06/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/rayan-cherki/profil/spieler/607223,177.0
Lenny Pintor,418660,LASK,Right Winger,"               0
0    Left Winger
1  Left Midfield",05/08/2000 (25),25,1.79,France,€400k,01/07/2023,30/06/2026,06/06/2025,"['France', 'Martinique']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lenny-pintor/profil/spieler/418660,179.0
Moussa Dembélé,229004,Al-Ettifaq,Centre-Forward,,12/07/1996 (29),29,1.87,France,€8.00m,26/07/2023,30/06/2027,27/05/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/moussa-dembele/profil/spieler/229004,187.0
