player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Marcel Sabitzer,106987,Dortmund,Central Midfield,"                    0
0  Attacking Midfield",17/03/1994 (31),31,1.78,Austria,€8.00m,24/07/2023,30/06/2027,05/06/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,178.0
Jamal Musiala,580195,Bayern Munich,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",26/02/2003 (22),22,1.84,Germany,€140.00m,01/07/2020,30/06/2030,05/06/2025,"['England', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,184.0
Paul Wanner,900909,PSV,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",23/12/2005 (19),19,1.85,Germany,€18.00m,22/08/2025,30/06/2030,05/06/2025,"['Austria', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/paul-wanner/profil/spieler/900909,185.0
Arijon Ibrahimovic,744728,Heidenheim,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",11/12/2005 (19),19,1.78,Germany,€4.00m,01/07/2025,30/06/2026,17/06/2025,"['Germany', 'Kosovo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arijon-ibrahimovic/profil/spieler/744728,178.0
Kingsley Coman,243714,Al-Nassr,Left Winger,"              0
0  Right Winger",13/06/1996 (29),29,1.81,France,€30.00m,15/08/2025,30/06/2028,05/06/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,181.0
Sadio Mané,200512,Al-Nassr,Left Winger,"                0
0    Right Winger
1  Second Striker",10/04/1992 (33),33,1.74,Senegal,€8.00m,01/08/2023,30/06/2026,27/05/2025,['Senegal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sadio-mane/profil/spieler/200512,174.0
Gabriel Vidovic,604327,Dinamo Zagreb,Left Winger,"                    0
0  Attacking Midfield
1      Second Striker",01/12/2003 (21),21,1.8,Croatia,€3.00m,01/07/2025,30/06/2029,05/06/2025,"['Germany', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327,180.0
Leroy Sané,192565,Galatasaray,Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",11/01/1996 (29),29,1.83,Germany,€25.00m,01/07/2025,30/06/2028,01/10/2025,"['France', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,183.0
Serge Gnabry,159471,Bayern Munich,Second Striker,"              0
0  Right Winger
1   Left Winger",14/07/1995 (30),30,1.76,Germany,€22.00m,01/07/2017,30/06/2026,05/06/2025,"['Germany', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,176.0
Thomas Müller,58358,Vancouver,Second Striker,"                    0
0  Attacking Midfield
1        Right Winger",13/09/1989 (36),36,1.85,Germany,€6.00m,06/08/2025,31/12/2025,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thomas-muller/profil/spieler/58358,185.0
Mathys Tel,801734,Tottenham,Centre-Forward,"              0
0  Right Winger
1   Left Winger",27/04/2005 (20),20,1.83,France,€35.00m,01/07/2025,30/06/2031,30/05/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mathys-tel/profil/spieler/801734,183.0
Joshua Zirkzee,435648,Man Utd,Centre-Forward,"                0
0  Second Striker",22/05/2001 (24),24,1.93,Netherlands,€28.00m,14/07/2024,30/06/2029,17/10/2025,"['Netherlands', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648,193.0
Eric-Maxim Choupo-Moting,45660,New York,Centre-Forward,"                0
0     Left Winger
1  Second Striker",23/03/1989 (36),36,1.91,Cameroon,€1.50m,01/01/2025,31/12/2026,05/06/2025,"['Cameroon', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eric-maxim-choupo-moting/profil/spieler/45660,191.0
Gregor Kobel,257814,Dortmund,Goalkeeper,,06/12/1997 (27),27,1.96,Switzerland,€40.00m,01/07/2021,30/06/2028,05/06/2025,['Switzerland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,196.0
Marcel Lotka,453737,F. Düsseldorf,Goalkeeper,,25/05/2001 (24),24,1.91,Germany,€800k,09/07/2025,30/06/2028,11/06/2025,"['Poland', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marcel-lotka/profil/spieler/453737,191.0
Alexander Meyer,76158,Dortmund,Goalkeeper,,13/04/1991 (34),34,1.95,Germany,€800k,01/07/2022,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,195.0
Luca Unbehaun,388815,FC Emmen,Goalkeeper,,27/02/2001 (24),24,1.87,Germany,€350k,01/07/2024,30/06/2026,09/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luca-unbehaun/profil/spieler/388815,187.0
Silas Ostrzinski,684116,Dortmund,Goalkeeper,,19/11/2003 (22),22,1.98,Germany,€200k,04/01/2025,30/06/2027,11/06/2025,"['Poland', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/silas-ostrzinski/profil/spieler/684116,198.0
Nico Schlotterbeck,388198,Dortmund,Centre-Back,"           0
0  Left-Back",01/12/1999 (25),25,1.91,Germany,€40.00m,01/07/2022,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,191.0
Niklas Süle,166601,Dortmund,Centre-Back,"            0
0  Right-Back",03/09/1995 (30),30,1.95,Germany,€8.00m,01/07/2022,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/niklas-sule/profil/spieler/166601,195.0
Emre Can,119296,Dortmund,Centre-Back,"                    0
0  Defensive Midfield
1    Central Midfield",12/01/1994 (31),31,1.86,Germany,€7.00m,01/07/2020,30/06/2026,05/06/2025,"['Türkiye', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/emre-can/profil/spieler/119296,186.0
Mats Hummels,39728,Retired,Centre-Back,,16/12/1988 (36),36,1.91,Germany,,,,,['Germany'],Roma,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,191.0
Soumaïla Coulibaly,659513,Stade Brestois,Centre-Back,,14/10/2003 (22),22,1.91,France,€8.00m,04/10/2025,30/06/2026,03/06/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/soumaila-coulibaly/profil/spieler/659513,191.0
Antonios Papadopoulos,482573,FC Lugano,Centre-Back,"                    0
0  Defensive Midfield",10/09/1999 (26),26,1.87,Germany,€3.00m,01/07/2024,30/06/2027,02/10/2025,"['Greece', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/antonios-papadopoulos/profil/spieler/482573,187.0
Raphaël Guerreiro,170986,Bayern Munich,Left-Back,"                    0
0  Attacking Midfield
1    Central Midfield",22/12/1993 (31),31,1.7,Portugal,€8.00m,01/07/2023,30/06/2026,05/06/2025,"['France', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/raphael-guerreiro/profil/spieler/170986,170.0
Tom Rothe,798043,Union Berlin,Left-Back,"               0
0  Left Midfield
1    Centre-Back",29/10/2004 (21),21,1.93,Germany,€10.00m,07/08/2024,-,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tom-rothe/profil/spieler/798043,193.0
Nico Schulz,85867,Without Club,Left-Back,"               0
0  Left Midfield",01/04/1993 (32),32,1.8,Germany,€250k,,,21/10/2025,['Germany'],Ankaragücü,07/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nico-schulz/profil/spieler/85867,180.0
Julian Ryerson,370789,Dortmund,Right-Back,"                0
0  Right Midfield
1       Left-Back",17/11/1997 (28),28,1.83,Norway,€20.00m,17/01/2023,30/06/2028,05/06/2025,"['Norway', 'United States']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/julian-ryerson/profil/spieler/370789,183.0
Marius Wolf,193900,Augsburg,Right-Back,"                0
0  Right Midfield",27/05/1995 (30),30,1.88,Germany,€3.00m,08/08/2024,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,188.0
Thomas Meunier,100986,Lille,Right-Back,"                0
0  Right Midfield",12/09/1991 (34),34,1.91,Belgium,€2.00m,19/07/2024,30/06/2026,03/06/2025,['Belgium'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986,191.0
Felix Passlack,274461,VfL Bochum,Right-Back,"                0
0  Right Midfield
1       Left-Back",29/05/1998 (27),27,1.7,Germany,€1.50m,01/07/2023,30/06/2026,09/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/felix-passlack/profil/spieler/274461,170.0
Mateu Morey,388513,RCD Mallorca,Right-Back,,02/03/2000 (25),25,1.73,Spain,€1.50m,05/07/2024,30/06/2027,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mateu-morey/profil/spieler/388513,173.0
Salih Özcan,244940,Dortmund,Defensive Midfield,"                  0
0  Central Midfield",11/01/1998 (27),27,1.83,Türkiye,€4.00m,01/07/2022,30/06/2026,05/06/2025,"['Türkiye', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/salih-ozcan/profil/spieler/244940,183.0
Abdoulaye Kamara,718232,Saarbrücken,Defensive Midfield,"                  0
0  Central Midfield",06/11/2004 (21),21,1.85,France,€600k,01/09/2025,30/06/2027,10/10/2025,"['Guinea', 'France']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/abdoulaye-kamara/profil/spieler/718232,185.0
Mahmoud Dahoud,191422,Frankfurt,Central Midfield,"                    0
0  Defensive Midfield",01/01/1996 (29),29,1.78,Syria,€2.00m,30/08/2024,30/06/2026,14/10/2025,"['Syria', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mahmoud-dahoud/profil/spieler/191422,178.0
Jude Bellingham,581678,Real Madrid,Attacking Midfield,"                  0
0  Central Midfield
1     Left Midfield",29/06/2003 (22),22,1.86,England,€180.00m,01/07/2023,30/06/2029,09/06/2025,"['England', 'Ireland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,186.0
Julian Brandt,187492,Dortmund,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",02/05/1996 (29),29,1.85,Germany,€25.00m,01/07/2019,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/julian-brandt/profil/spieler/187492,185.0
Giovanni Reyna,504215,Mönchengladbach,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",13/11/2002 (23),23,1.87,United States,€7.00m,23/08/2025,30/06/2028,05/06/2025,"['England', 'Portugal', 'United States']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215,187.0
Thorgan Hazard,102226,RSC Anderlecht,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",29/03/1993 (32),32,1.75,Belgium,€2.50m,06/09/2023,30/06/2026,12/06/2025,['Belgium'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thorgan-hazard/profil/spieler/102226,175.0
Marco Reus,35207,LA Galaxy,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",31/05/1989 (36),36,1.8,Germany,€2.00m,14/08/2024,31/12/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marco-reus/profil/spieler/35207,180.0
Jamie Gittens,670882,Chelsea,Left Winger,"              0
0  Right Winger",08/08/2004 (21),21,1.78,England,€45.00m,05/07/2025,30/06/2032,17/10/2025,"['England', 'Barbados']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jamie-gittens/profil/spieler/670882,178.0
Julien Duranville,819215,Dortmund,Left Winger,"              0
0  Right Winger",05/05/2006 (19),19,1.73,Belgium,€8.50m,27/01/2023,-,05/06/2025,['Belgium'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/julien-duranville/profil/spieler/819215,173.0
Karim Adeyemi,496094,Dortmund,Right Winger,"                0
0  Centre-Forward
1     Left Winger",18/01/2002 (23),23,1.8,Germany,€60.00m,01/07/2022,30/06/2027,14/10/2025,"['Germany', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/karim-adeyemi/profil/spieler/496094,180.0
Donyell Malen,326029,Aston Villa,Right Winger,"                0
0  Centre-Forward
1     Left Winger",19/01/1999 (26),26,1.76,Netherlands,€25.00m,14/01/2025,-,30/05/2025,"['Netherlands', 'Suriname']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,176.0
Justin Njinmah,596153,Werder Bremen,Right Winger,"                0
0  Centre-Forward
1     Left Winger",15/11/2000 (25),25,1.85,Germany,€7.00m,05/01/2022,30/06/2027,05/06/2025,"['Germany', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/justin-njinmah/profil/spieler/596153,185.0
Marco Pašalić,395928,Orlando,Right Winger,"                0
0     Left Winger
1  Right Midfield",14/09/2000 (25),25,1.77,Croatia,€6.00m,05/02/2025,31/12/2027,12/09/2025,"['Germany', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marco-pasalic/profil/spieler/395928,177.0
Göktan Gürpüz,655912,Genclerbirligi,Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",22/01/2003 (22),22,1.78,Türkiye,€1.50m,31/07/2025,30/06/2026,01/10/2025,"['Türkiye', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/goktan-gurpuz/profil/spieler/655912,178.0
Sébastien Haller,181375,Utrecht,Centre-Forward,,22/06/1994 (31),31,1.9,Cote d'Ivoire,€3.00m,18/08/2025,30/06/2026,28/05/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375,190.0
Youssoufa Moukoko,467720,Copenhagen,Centre-Forward,"                0
0  Second Striker",20/11/2004 (21),21,1.79,Germany,€10.00m,01/07/2025,30/06/2030,03/06/2025,"['Cameroon', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,179.0
Anthony Modeste,50512,Without Club,Centre-Forward,,14/04/1988 (37),37,1.88,France,€100k,,,25/06/2025,"['France', 'Martinique']",CF Intercity,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,188.0
Péter Gulácsi,57071,Leipzig,Goalkeeper,,06/05/1990 (35),35,1.93,Hungary,€2.00m,01/07/2015,30/06/2026,05/06/2025,['Hungary'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071,193.0
Janis Blaswich,81173,Leverkusen,Goalkeeper,,02/05/1991 (34),34,1.93,Germany,€700k,11/08/2025,30/06/2027,06/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/janis-blaswich/profil/spieler/81173,193.0
Ørjan Nyland,73517,Sevilla FC,Goalkeeper,,10/09/1990 (35),35,1.92,Norway,€900k,20/08/2023,30/06/2026,09/06/2025,['Norway'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517,192.0
Jonas Nickisch,665971,Saarbrücken,Goalkeeper,,21/05/2004 (21),21,1.91,Germany,€175k,01/07/2025,30/06/2026,23/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonas-nickisch/profil/spieler/665971,191.0
Timo Schlieck,897425,Greuther Fürth,Goalkeeper,,02/03/2006 (19),19,1.93,Germany,€400k,02/07/2025,30/06/2026,24/04/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/timo-schlieck/profil/spieler/897425,193.0
Oskar Preil,710045,ASV Neumarkt,Goalkeeper,,14/09/2003 (22),22,1.89,Germany,,23/07/2025,30/06/2026,,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/oskar-preil/profil/spieler/710045,189.0
